newsgroup,message_id_hash,replacement_char_count,nb_body_length,matched_similarity,shuffled_similarity
no.alt.flame,518bb4f4d1edec90,1,3098,0.9964482592511203,0.1946773196494998
no.alt.flame,5bd3841e977396a4,11,593,0.9423290482657999,0.25280290227280355
no.alt.flame,5f6de33cc7445608,4,931,0.9943286180565895,0.2952463442627532
no.alt.flame,644343d1bdd87fda,17,1262,0.9710809251267941,0.20149153234533784
no.alt.flame,6f44589c9cea81ba,2,1900,0.997123781891686,0.03275399718404825
no.alt.flame,6fa80b585e3372a5,8,711,0.9872984741066579,0.18923874421178827
no.alt.flame,75ef926b64a74b3c,3,562,0.9871152222206334,0.23409821273315604
no.alt.flame,76bb5e004ccb9d22,15,945,0.9457702967561399,0.2113691749488573
no.alt.flame,81f877b3b0a76723,1,171,0.9850564442227082,0.322585461370645
no.alt.flame,90d1bd3d31819311,5,874,0.9884804967549375,0.269500116903299
no.alt.flame,99ef24d7d427a991,1,761,0.9974608177338334,0.3002782291943329
no.alt.flame,a6815f274fd54ef3,8,840,0.9871123286373378,0.38557809948295646
no.alt.flame,af9c43009a4ad879,47,1898,0.983306536064914,0.27175271964048164
no.alt.flame,b6b95f18b8a85e7d,41,3533,0.9891335010459256,0.4318472610374272
no.alt.flame,c42b4c0b5f38260e,9,769,0.9711237219582316,0.46557440681528856
no.alt.flame,cbcbb5979a94d796,6,186,0.843196260245472,0.2519148103569067
no.alt.flame,cc0a284fee517f38,11,757,0.9781470654115315,0.2164893072397206
no.alt.flame,cdc82a3229906c96,3,445,0.9877794440585927,0.25655973470060306
no.alt.flame,d0ecab7b72741de4,10,388,0.9675011544457146,0.17389172123258456
no.alt.flame,d1d5d522d01a15f6,13,647,0.9770450473730276,0.42620821051828245
no.alt.flame,d332a50376b71eb5,1,837,0.9951194602977933,0.03547478794538621
no.alt.flame,d38eba4577261f4c,2,771,0.993399360691065,0.33550809080931193
no.alt.flame,da4870131ac6e1ae,3,196,0.9763621353112769,0.1955020663050366
no.alt.flame,dfc32598aa716534,1,835,0.9963694390235492,0.24024968189996287
no.alt.flame,e2138fc2999050fe,3,314,0.9817492898403155,0.12506738561497402
no.alt.flame,e5c5ccf4a9c06582,5,332,0.9745789561006848,0.3217330420355892
no.alt.flame,ea6e2ec66c711ab1,4,342,0.9719738242811445,0.3684638056605501
no.alt.flame,f7313134f5eaae1c,1,788,0.9976743970002994,0.20429403143601968
no.alt.flame,f7d302ae16701e25,1,1117,0.9980255560345106,0.2945030356274776
no.alt.flame,fd127c3d55b596c8,4,831,0.9894021316946959,0.23964057992606458
no.alt.gledesutbrudd,0122f16cdb4cdd77,17,896,0.9684174719804318,0.14601089823983485
no.alt.gledesutbrudd,0bb51634841af5ad,5,438,0.9738378128222137,0.20916868045972417
no.alt.gledesutbrudd,16f9d2656801e42b,11,452,0.9719972028859735,0.37713859566768543
no.alt.gledesutbrudd,1d3ca22dc1ee3586,10,387,0.9483091231869442,0.3186485036914504
no.alt.gledesutbrudd,1d9aa90384a64c8a,32,1344,0.9676332316517248,0.46444572852961297
no.alt.gledesutbrudd,20cf368fa9f1355d,2,245,0.9785940829946856,0.2437012814360373
no.alt.gledesutbrudd,27c98115a44fe7ee,17,753,0.9598427047583413,0.309512009272766
no.alt.gledesutbrudd,304f73bd696eb515,4,230,0.9655416043177069,0.2350636051938177
no.alt.gledesutbrudd,3211c05b077c9bf0,4,214,0.9597438692878132,0.16127080439484745
no.alt.gledesutbrudd,3347bc91fd4056e2,19,762,0.950933413456201,0.1572336833061305
no.alt.gledesutbrudd,34792e203559ea6a,1,100,0.9716383908606208,0.09850609721838723
no.alt.gledesutbrudd,352c1c84245ac6cd,2,225,0.9877920395509431,0.31938055423376355
no.alt.gledesutbrudd,3b672ee285a68f5d,8,462,0.9710545694112641,0.2793924301251333
no.alt.gledesutbrudd,3baece45b52c26be,3,225,0.969210955546841,0.3200082600442895
no.alt.gledesutbrudd,42b2a0c390e1ff71,15,1224,0.9831587468535773,0.24118775881955207
no.alt.gledesutbrudd,4afd7ca44adfd902,6,162,0.9424168841966712,0.3208075585536355
no.alt.gledesutbrudd,4c3207cc40f4521e,3,292,0.9822365196939661,0.4789604693042746
no.alt.gledesutbrudd,4ed0877e68287597,3,186,0.9655691929585057,0.20234986974355076
no.alt.gledesutbrudd,500868304f03b242,7,318,0.9481087291011298,0.21586766285569123
no.alt.gledesutbrudd,58c8d06bd813569d,5,503,0.9690971922907922,0.3701172081115011
no.alt.gledesutbrudd,62e9c12835757c1a,15,416,0.9594808159332375,0.19833579792776992
no.alt.gledesutbrudd,67f9a80bafdf86e4,6,703,0.9875189175211456,0.27987267556937157
no.alt.gledesutbrudd,69a6a2bcd7f538f7,3,286,0.9811238403954076,0.2519477904640702
no.alt.gledesutbrudd,69b3a6549cefb5d3,26,902,0.9737651209192462,0.22678649376328647
no.alt.gledesutbrudd,70905083dbe41fc5,1,254,0.9941595479167366,0.17674348643031473
no.alt.gledesutbrudd,719f79eca56c547f,4,351,0.9648844348127351,0.22813342778286505
no.alt.gledesutbrudd,79ec1d872ff28b94,1,71,0.945653655201561,0.3590325103836618
no.alt.gledesutbrudd,8aa7941334554065,9,1319,0.9891674953912654,0.2856137947736446
