newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.audio,no.it.emacs,2277,281,45,0.017906884202148827
no.alt.pompel-og-pilt,no.vit.diverse,202,196,7,0.017902813299232736
no.alt.radio-tv.irma-1000,no.vit.diverse,202,196,7,0.017902813299232736
no.student.nett,no.vitser,300,3340,64,0.017897091722595078
no.prat.politikk,no.sykkel,382,756,20,0.017889087656529516
no.alt.sjokolade,no.test,212,1211,25,0.0178826895565093
no.bolig,no.prat.aksjer,608,303,16,0.017877094972067038
no.multimedia,no.standard,1241,69,23,0.017871017871017872
no.alt.arkiv,no.litteratur,130,1408,27,0.01786896095301125
no.alt.arkiv,no.norsk,130,1808,34,0.017857142857142856
no.alt.radio-tv.irma-1000,no.nuug,202,83,5,0.017857142857142856
no.hobby.diverse,no.student.nett,270,300,10,0.017857142857142856
no.mail.drift,no.org.isoc-no,373,26,7,0.017857142857142856
no.media,no.prat.aksjer,96,303,7,0.017857142857142856
no.perl,no.test,385,1211,28,0.017857142857142856
no.litteratur,no.prat.aksjer,1408,303,30,0.01784651992861392
no.alt.irc-treff,no.musikk,227,3425,64,0.017837235228539576
no.eunet.diverse,no.news.diverse,100,1726,32,0.017837235228539576
no.mail.drift,no.musikk.klassisk,373,141,9,0.01782178217821782
no.prat.aksjer,no.vr,303,97,7,0.017811704834605598
no.prat.narkotika,no.spill,315,2771,54,0.017810026385224276
no.marked.jobb,no.psykologi,1996,405,42,0.017804154302670624
no.student.samfund,no.vit.diverse,147,196,6,0.017804154302670624
no.marked.bil,no.unix,875,1069,34,0.01780104712041885
no.bibsys,no.www,69,560,11,0.01779935275080906
no.biz.nettilbydere,no.news.drift,258,314,10,0.017793594306049824
no.alt.arkiv,no.perl,130,385,9,0.017786561264822136
no.alkohol,no.vit.diverse,1064,196,22,0.017770597738287562
no.eunet.hjelp,no.typografi,225,176,7,0.017766497461928935
no.bil,no.prat.narkotika,1461,315,31,0.017765042979942695
no.bil,no.biz.nettilbydere,1461,258,30,0.017761989342806393
no.marked.jobb,no.radio_tv,1996,583,45,0.017758484609313337
no.medisin,no.pc,514,5333,102,0.017754569190600523
no.alt.fan.de-lillos,no.alt.irc-treff,117,227,6,0.01775147928994083
no.perl,no.prat.aksjer,385,303,12,0.01775147928994083
no.prat.politikk,no.speider,382,421,14,0.017743979721166033
no.alkohol,no.musikk.klassisk,1064,141,21,0.017736486486486486
no.embnet,no.vitser,218,3340,62,0.017734553775743706
no.biz.diskusjoner,no.vr,190,97,5,0.01773049645390071
no.lisp,no.spill.sjakk,203,84,5,0.01773049645390071
no.marked.jobb,no.mswindow,1996,358,41,0.01772589710332901
no.alt.sjokolade,no.biz.diskusjoner,212,190,7,0.017721518987341773
no.bolig,no.vit.diverse,608,196,14,0.017721518987341773
no.mac,no.x,2597,220,49,0.017702312138728325
no.alt.gledesutbrudd,no.norsk.fagord,1620,105,30,0.017699115044247787
no.alt.pompel-og-pilt,no.biz.nettilbydere,202,258,8,0.017699115044247787
no.pc,no.speider,5333,421,100,0.017686593562079942
no.alt.god.jul,no.test,459,1211,29,0.017672151127361365
no.biz.nettilbydere,no.pressemeldinger.diskusjon,258,30,5,0.0176678445229682
no.musikk.klassisk,no.student.samfund,141,147,5,0.0176678445229682
no.audio,no.biz.nettilbydere,2277,258,44,0.017663588920112404
no.psykologi,no.slekt,405,1727,37,0.01766109785202864
no.ai,no.film,179,2416,45,0.01764705882352941
no.marked.bil,no.prat.seksualitet,875,336,21,0.01764705882352941
no.folklore.edb,no.jus,68,1720,31,0.017643710870802503
no.mac,no.test,2597,1211,66,0.017637626937466594
no.musikk.gitar,no.slekt,1047,1727,48,0.01760821716801174
no.norsk.fagord,no.tegnsett,105,184,5,0.017605633802816902
no.alt.mat,no.eunet.diverse,1172,100,22,0.0176
no.alt.amiga,no.uninett.diverse,256,149,7,0.017587939698492462
no.hobby.diverse,no.litteratur,270,1408,29,0.01758641600970285
no.ef,no.uninett.hjelp,510,69,10,0.01757469244288225
no.alkohol,no.spill.rollespill,1064,269,23,0.017557251908396947
no.alt.radio_tv.irma1000,no.multimedia,209,1241,25,0.017543859649122806
no.alt.tegneserier,no.vit.diverse,906,196,19,0.017543859649122806
no.kryptografi,no.uninett.katalog,212,20,4,0.017543859649122806
no.media,no.uninett.katalog,96,20,2,0.017543859649122806
no.norsk.fagord,no.standard,105,69,3,0.017543859649122806
no.norsk.fagord,no.svar,105,11,2,0.017543859649122806
no.sport.diverse,no.student.samfund,1362,147,26,0.01753202966958867
no.alkohol,no.vr,1064,97,20,0.017528483786152498
no.c,no.norsk.fagord,940,105,18,0.017526777020447908
no.biz.diskusjoner,no.mac,190,2597,48,0.017524644030668127
no.ef,no.prat.aksjer,510,303,14,0.017521902377972465
no.lisp,no.vitser,203,3340,61,0.01751866743251005
no.eunet.hjelp,no.norsk,225,1808,35,0.017517517517517518
no.biz.annonser,no.media,1415,96,26,0.017508417508417508
no.spill.rollespill,no.vit.diverse,269,196,8,0.0175054704595186
no.audio,no.test,2277,1211,60,0.01750291715285881
no.ms-windows,no.student.nett,2258,300,44,0.017501988862370723
no.jus,no.musikk.klassisk,1720,141,32,0.017495899398578457
no.medisin,no.tegnsett,514,184,12,0.01749271137026239
no.alkohol,no.eunet.diverse,1064,100,20,0.017482517482517484
no.alt.irctreff,no.alt.radio_tv.irma1000,82,209,5,0.017482517482517484
no.prat.politikk,no.spill.sjakk,382,84,8,0.017467248908296942
no.norsk.fagord,no.prat.aksjer,105,303,7,0.017456359102244388
no.eunet.diverse,no.multimedia,100,1241,23,0.017450682852807285
no.alt.arkiv,no.uninett.skole,130,395,9,0.01744186046511628
no.musikk.klassisk,no.news.diverse,141,1726,32,0.017438692098092644
no.biz.annonser,no.test,1415,1211,45,0.01743510267338241
no.alt.katter,no.skole.diverse,535,224,13,0.01742627345844504
no.stortinget,no.test,599,1211,31,0.017425519955030916
no.alt.radio-tv.irma-1000,no.prat.politikk,202,382,10,0.017421602787456445
no.folklore.edb,no.skole.diverse,68,224,5,0.017421602787456445
no.it.emacs,no.vitser,281,3340,62,0.017420623770722114
no.ai,no.linux,179,2858,52,0.01742043551088777
no.audio,no.typografi,2277,176,42,0.017420157610949814
no.ef,no.prat.ufo,510,133,11,0.01740506329113924
no.marked.bolig,no.norsk.fagord,538,105,11,0.01740506329113924
no.nuug,no.www,83,560,11,0.01740506329113924
no.alt.katter,no.eunet.hjelp,535,225,13,0.01740294511378849
no.embnet,no.prat.ufo,218,133,6,0.017391304347826087
no.havforskning,no.mswindow,344,358,12,0.017391304347826087
no.c,no.marked.bil,940,875,31,0.017376681614349777
no.alt.arkiv,no.elektronikk,130,1510,28,0.017369727047146403
no.radio-tv,no.slekt,1319,1727,52,0.01736806947227789
no.alt.radio-tv.irma-1000,no.www,202,560,13,0.017356475300400534
no.prat.politikk,no.tex,382,87,8,0.01735357917570499
no.marked.jobb,no.typografi,1996,176,37,0.017330210772833723
no.alt.arkiv,no.it.emacs,130,281,7,0.017326732673267328
no.hobby.diverse,no.musikk.klassisk,270,141,7,0.017326732673267328
no.org.isoc-no,no.perl,26,385,7,0.017326732673267328
no.eunet.hjelp,no.speider,225,421,11,0.01732283464566929
no.linux,no.prat.narkotika,2858,315,54,0.017313241423533184
no.alt.irctreff,no.kryptografi,82,212,5,0.01730103806228374
no.eunet.hjelp,no.uninett.hjelp,225,69,5,0.01730103806228374
no.hobby.diverse,no.marked,270,8022,141,0.01729849098270151
no.amiga,no.prat.narkotika,332,315,11,0.01729559748427673
no.hobby.diverse,no.nuug,270,83,6,0.01729106628242075
no.alt.radio_tv.irma1000,no.lisp,209,203,7,0.01728395061728395
no.alt.diskusjoner,no.alt.fan.de-lillos,2182,117,39,0.017256637168141593
no.media,no.radio-tv,96,1319,24,0.017253774263120056
no.linux,no.uninett.diverse,2858,149,51,0.01725304465493911
no.c,no.mswindow,940,358,22,0.017241379310344827
no.marked.data,no.telepost,6029,403,109,0.017238652538352047
no.biz.nettilbydere,no.ef,258,510,13,0.017218543046357615
no.hobby.diverse,no.reiser,270,972,21,0.0171990171990172
no.alt.irc-treff,no.uninett.hjelp,227,69,5,0.01718213058419244
no.marked.data,no.news.drift,6029,314,107,0.017158434894162924
no.embnet,no.marked,218,8022,139,0.017158375509196397
no.alt.sjokolade,no.lisp,212,203,7,0.01715686274509804
no.alt.frustrasjoner,no.skole.diverse,3039,224,55,0.017144638403990026
no.sources.list,no.student.samfund,31,147,3,0.017142857142857144
no.spill.rollespill,no.tex,269,87,6,0.017142857142857144
no.alt.flame,no.perl,2346,385,46,0.01713221601489758
no.mail.drift,no.sykkel,373,756,19,0.017117117117117116
no.spill.rollespill,no.student.samfund,269,147,7,0.017114914425427872
no.mail.diverse,no.tungregning,900,51,16,0.017112299465240642
no.amiga,no.marked.data,332,6029,107,0.017109050207866964
no.bil,no.prat.politikk,1461,382,31,0.017108167770419427
no.biz.nettilbydere,no.mac,258,2597,48,0.017100106875667972
no.alt.flame,no.bil,2346,1461,64,0.017098584023510555
no.alt.amiga,no.x,256,220,8,0.017094017094017096
no.amiga,no.prat.politikk,332,382,12,0.017094017094017096
no.media,no.norsk,96,1808,32,0.017094017094017096
no.ai,no.general,179,5597,97,0.01708047191406938
no.bil,no.perl,1461,385,31,0.017079889807162536
no.elektronikk,no.prat.seksualitet,1510,336,31,0.017079889807162536
no.alt.irc-treff,no.biz.diskusjoner,227,190,7,0.01707317073170732
no.hobby.diverse,no.musikk,270,3425,62,0.01706578585191302
no.audio,no.psykologi,2277,405,45,0.017064846416382253
no.reiser,no.x,972,220,20,0.017064846416382253
no.skole.diverse,no.sport.fotball,224,372,10,0.017064846416382253
no.kryptografi,no.pc,212,5333,93,0.01705796038151137
no.hobby.diverse,no.spill,270,2771,51,0.01705685618729097
no.jus,no.standard,1720,69,30,0.017055144968732235
no.alt.radio_tv.irma1000,no.film,209,2416,44,0.017047655947307245
no.alt.config,no.sources.list,327,31,6,0.017045454545454544
no.alt.pompel-og-pilt,no.medisin,202,514,12,0.017045454545454544
no.marked.bolig,no.org.efn.diskusjon,538,357,15,0.017045454545454544
no.religion,no.uninett.diverse,1104,149,21,0.017045454545454544
no.alt.katter,no.marked.data,535,6029,110,0.017043693833281685
no.alt.sjokolade,no.marked.jobb,212,1996,37,0.01704283740211884
no.alt.config,no.hobby.diverse,327,270,10,0.017035775127768313
no.alt.pompel-og-pilt,no.uninett.skole,202,395,10,0.017035775127768313
no.medisin,no.nuug,514,83,10,0.017035775127768313
no.c,no.test,940,1211,36,0.01702127659574468
no.ms-windows,no.sport.fotball,2258,372,44,0.017014694508894045
no.biz.annonser.data,no.radio-tv,534,1319,31,0.017014270032930844
no.spill,no.x,2771,220,50,0.017001020061203673
no.alt.flame,no.alt.irc-treff,2346,227,43,0.01699604743083004
no.alt.radio_tv.irma1000,no.general,209,5597,97,0.016990716412681732
no.ai,no.student.nett,179,300,8,0.016985138004246284
no.irc,no.spill.rollespill,1348,269,27,0.016981132075471698
no.mswindow,no.radio-tv,358,1319,28,0.016979987871437233
no.biz.annonser,no.prat.politikk,1415,382,30,0.01697792869269949
no.alt.gledesutbrudd,no.mswindow,1620,358,33,0.01696658097686375
no.alt.radio-tv.irma-1000,no.tele,202,1538,29,0.01694915254237288
no.embnet,no.prat.politikk,218,382,10,0.01694915254237288
no.folklore.overtro,no.tungregning,9,51,1,0.01694915254237288
no.marked.diskusjon,no.prat.aksjer,57,303,6,0.01694915254237288
no.prat.seksualitet,no.spill.sjakk,336,84,7,0.01694915254237288
no.uninett.katalog,no.x,20,220,4,0.01694915254237288
no.speider,no.student.nett,421,300,12,0.01692524682651622
no.medisin,no.student.samfund,514,147,11,0.016923076923076923
no.biz.annonser.data,no.bolig,534,608,19,0.016918967052537846
no.alt.frustrasjoner,no.student.samfund,3039,147,53,0.016916693265240982
no.alt.pompel-og-pilt,no.sport.diverse,202,1362,26,0.016905071521456438
no.marked.bolig,no.spill,538,2771,55,0.016902274124154886
no.musikk.klassisk,no.x,141,220,6,0.016901408450704224
no.alt.gledesutbrudd,no.eunet.drift,1620,125,29,0.0168997668997669
no.general,no.speider,5597,421,100,0.01689760054072322
no.lisp,no.sport.diverse,203,1362,26,0.016894087069525665
no.alt.fan.de-lillos,no.tegnsett,117,184,5,0.016891891891891893
no.biz.annonser.data,no.folklore.edb,534,68,10,0.016891891891891893
no.nuug,no.sport.diverse,83,1362,24,0.01688951442646024
no.alt.sjokolade,no.hobby.diverse,212,270,8,0.016877637130801686
no.alkohol,no.alt.irctreff,1064,82,19,0.01685891748003549
no.vitser,no.x,3340,220,59,0.016852327906312484
no.news.diverse,no.slekt.etterlysning,1726,869,43,0.016849529780564265
no.alt.diskusjoner,no.biz.annonser.data,2182,534,45,0.01684762261325346
no.alkohol,no.nuug,1064,83,19,0.016843971631205674
no.alt.radio-tv.irma-1000,no.radio_tv,202,583,13,0.01683937823834197
no.alt.motorsykler,no.tegnsett,1688,184,31,0.01683867463335144
no.eunet.drift,no.norsk,125,1808,32,0.016833245660178853
no.alt.config,no.media,327,96,7,0.016826923076923076
no.biz.annonser.data,no.mail.drift,534,373,15,0.016816143497757848
no.alt.tegneserier,no.test,906,1211,35,0.01681075888568684
no.alt.radio-tv.irma-1000,no.unix,202,1069,21,0.0168
no.bolig,no.speider,608,421,17,0.016798418972332016
no.bolig,no.student.nett,608,300,15,0.0167973124300112
no.alt.sjokolade,no.sport.diverse,212,1362,26,0.016795865633074936
no.embnet,no.tele,218,1538,29,0.01679212507237985
no.alkohol,no.marked.bil,1064,875,32,0.016780283167278448
no.musikk.klassisk,no.psykologi,141,405,9,0.01675977653631285
no.linux,no.typografi,2858,176,50,0.01675603217158177
no.marked.bil,no.media,875,96,16,0.016753926701570682
no.alt.sjokolade,no.uninett.skole,212,395,10,0.01675041876046901
no.alt.gledesutbrudd,no.musikk.klassisk,1620,141,29,0.01674364896073903
no.amiga,no.prat.seksualitet,332,336,11,0.0167427701674277
no.general,no.typografi,5597,176,95,0.01673124339556182
no.slekt,no.unix,1727,1069,46,0.016727272727272726
no.radio_tv,no.slekt,583,1727,38,0.016725352112676055
no.spill.sjakk,no.x,84,220,5,0.016722408026755852
no.ms-windows,no.org.efn.diskusjon,2258,357,43,0.01671850699844479
no.alt.irc-treff,no.biz.annonser,227,1415,27,0.01671826625386997
no.alt.flame,no.alt.radio_tv.irma1000,2346,209,42,0.016713091922005572
no.elektronikk,no.prat.narkotika,1510,315,30,0.016713091922005572
no.musikk.klassisk,no.radio-tv,141,1319,24,0.016713091922005572
no.it.emacs,no.sport.diverse,281,1362,27,0.01670792079207921
no.alt.radio_tv.irma1000,no.unix,209,1069,21,0.016706443914081145
no.perl,no.skole.diverse,385,224,10,0.01669449081803005
no.hobby.diverse,no.pc,270,5333,92,0.01669388495735801
no.biz.diskusjoner,no.general,190,5597,95,0.01669009135628953
no.alt.tegneserier,no.standard,906,69,16,0.016684045881126174
no.alt.mat.drikke,no.folklore.edb,420,68,8,0.016666666666666666
no.embnet,no.org.isoc-no,218,26,4,0.016666666666666666
no.marked.diskusjon,no.video,57,248,5,0.016666666666666666
no.musikk.gitar,no.tungregning,1047,51,18,0.016666666666666666
no.prat.ufo,no.stortinget,133,599,12,0.016666666666666666
no.pressemeldinger.diskusjon,no.sources.list,30,31,1,0.016666666666666666
no.eunet.hjelp,no.pc,225,5333,91,0.016645326504481434
no.alt.sjokolade,no.net,212,1071,21,0.01664025356576862
no.alt.mat.drikke,no.bibsys,420,69,8,0.016632016632016633
no.bolig,no.video,608,248,14,0.0166270783847981
no.alt.katter,no.it.diverse,535,260,13,0.016624040920716114
no.medisin,no.x,514,220,12,0.01662049861495845
no.musikk,no.sport.fotball,3425,372,62,0.016599732262382864
no.alt.fan.de-lillos,no.mail.drift,117,373,8,0.016597510373443983
no.bibsys,no.typografi,69,176,4,0.016597510373443983
no.havforskning,no.spill.rollespill,344,269,10,0.01658374792703151
no.marked.bil,no.test,875,1211,34,0.016569200779727095
no.biz.annonser,no.prat.aksjer,1415,303,28,0.016568047337278107
no.litteratur,no.sources.wanted,1408,126,25,0.01656726308813784
no.alt.fan.de-lillos,no.biz.diskusjoner,117,190,5,0.016556291390728478
no.alt.pompel-og-pilt,no.norsk.fagord,202,105,5,0.016556291390728478
no.alt.radio-tv.irma-1000,no.norsk.fagord,202,105,5,0.016556291390728478
no.alt.gledesutbrudd,no.eunet.diverse,1620,100,28,0.016548463356973995
no.biz.nettilbydere,no.org.efn.diskusjon,258,357,10,0.01652892561983471
no.lisp,no.org.nobug.diverse,203,43,4,0.01652892561983471
no.org.isoc-no,no.vr,26,97,2,0.01652892561983471
no.org.isoc-no,no.x,26,220,4,0.01652892561983471
no.jus,no.sources.wanted,1720,126,30,0.016519823788546256
no.alt.fan.de-lillos,no.news.drift,117,314,7,0.01650943396226415
no.alt.sjokolade,no.media,212,96,5,0.0165016501650165
no.biz.diskusjoner,no.religion,190,1104,21,0.016496465043205028
no.jus,no.uninett.drift,1720,68,29,0.01648664013644116
no.alt.god.jul,no.media,459,96,9,0.016483516483516484
no.it.diverse,no.org.efn.diskusjon,260,357,10,0.016474464579901153
no.alt.flame,no.tegnsett,2346,184,41,0.016472478907191643
no.alt.config,no.norsk.fagord,327,105,7,0.01647058823529412
no.it.emacs,no.radio_tv,281,583,14,0.01647058823529412
no.hobby.diverse,no.marked.data,270,6029,102,0.016459577214781345
no.alt.mat,no.sport.fotball,1172,372,25,0.016458196181698487
no.alt.pompel-og-pilt,no.reiser,202,972,19,0.01645021645021645
no.alt.mat,no.sources.wanted,1172,126,21,0.01644479248238058
no.folklore.edb,no.news.diverse,68,1726,29,0.01643059490084986
no.ms-windows,no.telepost,2258,403,43,0.016424751718869365
no.news.diverse,no.standard,1726,69,29,0.01642129105322763
no.news.diverse,no.uninett.hjelp,1726,69,29,0.01642129105322763
no.biz.nettilbydere,no.religion,258,1104,22,0.016417910447761194
no.mswindow,no.perl,358,385,12,0.016415868673050615
no.marked.data,no.stortinget,6029,599,107,0.016408526299647293
no.ms-windows,no.x,2258,220,40,0.016406890894175553
no.ai,no.bibsys,179,69,4,0.01639344262295082
no.bolig,no.it.diverse,608,260,14,0.01639344262295082
no.embnet,no.pressemeldinger.diskusjon,218,30,4,0.01639344262295082
no.alt.motorsykler,no.speider,1688,421,34,0.0163855421686747
no.alt.god.jul,no.biz.annonser.data,459,534,16,0.016376663254861822
no.marked.bolig,no.nuug,538,83,10,0.016366612111292964
no.spill,no.uninett.diverse,2771,149,47,0.016359206404455272
no.bil,no.psykologi,1461,405,30,0.016339869281045753
no.biz.diskusjoner,no.linux,190,2858,49,0.01633877959319773
no.musikk.klassisk,no.org.efn.diskusjon,141,357,8,0.0163265306122449
no.alt.radio-tv.irma-1000,no.speider,202,421,10,0.01631321370309951
no.mail.diverse,no.vr,900,97,16,0.0163098878695209
no.ai,no.prat.politikk,179,382,9,0.016304347826086956
no.ai,no.sykkel,179,756,15,0.016304347826086956
no.alt.arkiv,no.marked.diskusjon,130,57,3,0.016304347826086956
no.ef,no.tungregning,510,51,9,0.016304347826086956
no.alt.diskusjoner,no.eunet.drift,2182,125,37,0.01629955947136564
no.student.samfund,no.tele,147,1538,27,0.016284680337756333
no.mac,no.uninett.diverse,2597,149,44,0.01628423390081421
no.audio,no.x,2277,220,40,0.01628001628001628
no.hobby.diverse,no.religion,270,1104,22,0.016272189349112426
no.alt.tegneserier,no.sources.list,906,31,15,0.016268980477223426
no.alt.fan.de-lillos,no.prat.ufo,117,133,4,0.016260162601626018
no.marked.diskusjon,no.uninett.drift,57,68,2,0.016260162601626018
no.alt.mat,no.musikk.klassisk,1172,141,21,0.016253869969040248
no.alt.fan.de-lillos,no.net,117,1071,19,0.016253207869974338
no.alt.arkiv,no.marked.jobb,130,1996,34,0.016252390057361378
no.alt.amiga,no.alt.gledesutbrudd,256,1620,30,0.016251354279523293
no.biz.annonser,no.prat.seksualitet,1415,336,28,0.01625072547881602
no.ms-windows,no.slekt.etterlysning,2258,869,50,0.016249593760155997
no.marked.jobb,no.prat.politikk,1996,382,38,0.01623931623931624
no.musikk,no.uninett.skole,3425,395,61,0.016227720138334664
no.marked.bil,no.prat.narkotika,875,315,19,0.016225448334756618
no.bolig,no.radio_tv,608,583,19,0.016211604095563138
no.bil,no.org.efn.diskusjon,1461,357,29,0.01621017328116266
no.alt.arkiv,no.www,130,560,11,0.016200294550810016
no.alt.mat,no.nuug,1172,83,20,0.016194331983805668
no.sources.list,no.x,31,220,4,0.016194331983805668
no.alt.diskusjoner,no.musikk.klassisk,2182,141,37,0.016185476815398076
no.biz.diskusjoner,no.radio-tv,190,1319,24,0.01616161616161616
no.irc,no.skole.diverse,1348,224,25,0.01616031027795734
no.biz.annonser,no.x,1415,220,26,0.016159105034182723
no.alkohol,no.uninett.drift,1064,68,18,0.01615798922800718
no.alt.diskusjoner,no.alt.irctreff,2182,82,36,0.01615798922800718
no.prat.politikk,no.tegnsett,382,184,9,0.01615798922800718
no.tegnsett,no.vitser,184,3340,56,0.016147635524798153
no.eunet.hjelp,no.tele,225,1538,28,0.016138328530259365
no.ai,no.medisin,179,514,11,0.016129032258064516
no.alt.gledesutbrudd,no.hobby.diverse,1620,270,30,0.016129032258064516
no.biz.nettilbydere,no.sport.fotball,258,372,10,0.016129032258064516
no.alt.motorsykler,no.lisp,1688,203,30,0.016120365394948953
no.prat.seksualitet,no.speider,336,421,12,0.016107382550335572
no.marked.diskusjon,no.perl,57,385,7,0.016091954022988506
no.linux,no.student.nett,2858,300,50,0.016087516087516088
no.marked.bolig,no.stortinget,538,599,18,0.0160857908847185
no.it.diverse,no.sport.fotball,260,372,10,0.01607717041800643
no.religion,no.vr,1104,97,19,0.016074450084602367
no.bibsys,no.tegnsett,69,184,4,0.01606425702811245
no.kjemi,no.media,663,96,12,0.01606425702811245
no.folklore.edb,no.net,68,1071,18,0.016057091882247992
no.alt.frustrasjoner,no.eunet.drift,3039,125,50,0.01605651894669236
no.alt.katter,no.eunet.diverse,535,100,10,0.016
no.lisp,no.tungregning,203,51,4,0.016
no.org.dnd,no.org.efn.diskusjon,24,357,6,0.016
no.org.nobug.diverse,no.spill.sjakk,43,84,2,0.016
no.prat.politikk,no.slekt.programmer,382,126,8,0.016
no.pressemeldinger.diskusjon,no.skole.diverse,30,224,4,0.016
no.pressemeldinger.diskusjon,no.vr,30,97,2,0.016
no.alt.config,no.marked.data,327,6029,100,0.0159846547314578
no.alt.fan.de-lillos,no.radio_tv,117,583,11,0.015965166908563134
no.alt.pompelog,no.audio,143,2277,38,0.01595298068849706
no.spill.rollespill,no.unix,269,1069,21,0.015945330296127564
no.eunet.drift,no.perl,125,385,8,0.01593625498007968
no.lisp,no.marked,203,8022,129,0.015933794466403164
no.bil,no.slekt,1461,1727,50,0.015933715742511154
no.nuug,no.student.nett,83,300,6,0.015915119363395226
no.it.diverse,no.prat.narkotika,260,315,9,0.015901060070671377
no.alt.irctreff,no.unix,82,1069,18,0.01588702559576346
no.bolig,no.skole.diverse,608,224,13,0.015873015873015872
no.folklore.generelt,no.tungregning,13,51,1,0.015873015873015872
no.org.nobug.diverse,no.uninett.diverse,43,149,3,0.015873015873015872
no.ms-windows,no.prat.aksjer,2258,303,40,0.01586671955573185
no.linux,no.marked.bolig,2858,538,53,0.015854023332336226
no.musikk,no.speider,3425,421,60,0.01584786053882726
no.prat.narkotika,no.radio_tv,315,583,14,0.01583710407239819
no.ef,no.it.diverse,510,260,12,0.0158311345646438
no.pc,no.prat.narkotika,5333,315,88,0.015827338129496403
no.ai,no.sport.diverse,179,1362,24,0.015820698747528016
no.alt.pompelog,no.sykkel,143,756,14,0.015819209039548022
no.ef,no.folklore.edb,510,68,9,0.015817223198594025
no.musikk.gitar,no.www,1047,560,25,0.01580278128950695
no.embnet,no.marked.bil,218,875,17,0.015799256505576207
no.alt.pompel-og-pilt,no.tegnsett,202,184,6,0.015789473684210527
no.nuug,no.prat.aksjer,83,303,6,0.015789473684210527
no.musikk.gitar,no.typografi,1047,176,19,0.015780730897009966
no.hobby.diverse,no.test,270,1211,23,0.01577503429355281
no.alt.pompel-og-pilt,no.vitser,202,3340,55,0.015772870662460567
no.alt.pompel-og-pilt,no.tele,202,1538,27,0.01576182136602452
no.biz.annonser,no.radio_tv,1415,583,31,0.0157600406710727
no.alt.mat.drikke,no.eunet.hjelp,420,225,10,0.015748031496062992
no.alt.mat.drikke,no.media,420,96,8,0.015748031496062992
no.psykologi,no.sykkel,405,756,18,0.015748031496062992
no.slekt.etterlysning,no.speider,869,421,20,0.015748031496062992
no.student.samfund,no.sykkel,147,756,14,0.015748031496062992
no.kryptografi,no.sykkel,212,756,15,0.015739769150052464
no.biz.diskusjoner,no.reiser,190,972,18,0.015734265734265736
no.marked,no.test,8022,1211,143,0.015731573157315732
no.alt.arkiv,no.biz.nettilbydere,130,258,6,0.015706806282722512
no.folklore.edb,no.sources.wanted,68,126,3,0.015706806282722512
no.alt.radio_tv.irma1000,no.litteratur,209,1408,25,0.015703517587939697
no.marked.bolig,no.prat.aksjer,538,303,13,0.01570048309178744
no.elektronikk,no.prat.aksjer,1510,303,28,0.01568627450980392
no.audio,no.tegnsett,2277,184,38,0.015683037556747832
no.alt.irc-treff,no.vr,227,97,5,0.01567398119122257
no.alt.sjokolade,no.litteratur,212,1408,25,0.01567398119122257
no.embnet,no.www,218,560,12,0.015665796344647518
no.alt.sjokolade,no.spill,212,2771,46,0.015662240381341504
no.alt.arkiv,no.sport.diverse,130,1362,23,0.015656909462219197
no.alt.frustrasjoner,no.hobby.diverse,3039,270,51,0.01565377532228361
no.hobby.diverse,no.news.drift,270,314,9,0.01565217391304348
no.prat.seksualitet,no.video,336,248,9,0.01565217391304348
no.alt.flame,no.prat.narkotika,2346,315,41,0.015648854961832062
no.alt.amiga,no.alt.mat,256,1172,22,0.015647226173541962
no.hobby.diverse,no.norsk,270,1808,32,0.015640273704789834
no.alt.fan.de-lillos,no.film,117,2416,39,0.015637530072173216
no.biz.diskusjoner,no.pc,190,5333,85,0.015630746598013976
no.musikk.klassisk,no.tegnsett,141,184,5,0.015625
no.svar,no.tegnsett,11,184,3,0.015625
no.irc,no.nuug,1348,83,22,0.015613910574875798
no.litteratur,no.slekt.etterlysning,1408,869,35,0.015611061552185548
no.embnet,no.marked.data,218,6029,96,0.015607218338481547
no.spill.sjakk,no.sport.fotball,84,372,7,0.015590200445434299
no.biz.diskusjoner,no.film,190,2416,40,0.01558846453624318
no.biz.nettilbydere,no.prat.ufo,258,133,6,0.015584415584415584
no.ai,no.marked.bolig,179,538,11,0.015580736543909348
no.alt.fan.de-lillos,no.alt.katter,117,535,10,0.01557632398753894
no.amiga,no.audio,332,2277,40,0.015570260801868432
no.embnet,no.org.nobug.diverse,218,43,4,0.01556420233463035
no.alt.pompel-og-pilt,no.religion,202,1104,20,0.015552099533437015
no.embnet,no.pc,218,5333,85,0.015550676911818514
no.bil,no.prat.aksjer,1461,303,27,0.015544041450777202
no.typografi,no.uninett.katalog,176,20,3,0.015544041450777202
no.slekt,no.www,1727,560,35,0.015541740674955595
no.media,no.test,96,1211,20,0.01554001554001554
no.biz.annonser.data,no.sport.diverse,534,1362,29,0.015532940546331012
no.alt.arkiv,no.musikk.gitar,130,1047,18,0.015530629853321829
no.alt.tegneserier,no.musikk.klassisk,906,141,16,0.015518913676042677
no.biz.diskusjoner,no.marked.data,190,6029,95,0.01551273677335075
no.alt.motorsykler,no.marked.bolig,1688,538,34,0.01551094890510949
no.alt.gledesutbrudd,no.nuug,1620,83,26,0.015503875968992248
no.hobby.diverse,no.perl,270,385,10,0.015503875968992248
no.it.diverse,no.prat.ufo,260,133,6,0.015503875968992248
no.marked.bolig,no.video,538,248,12,0.015503875968992248
