newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.alt.god.jul,no.mail.drift,443,243,19,0.02848575712143928
no.norsk.fagord,no.standard,225,100,9,0.028481012658227847
no.ef,no.linux,319,2391,75,0.028462998102466792
no.prat.aksjer,no.prat.narkotika,381,414,22,0.028460543337645538
no.eunet.hjelp,no.telepost,141,112,7,0.028455284552845527
no.musikk,no.musikk.klassisk,2990,155,87,0.028449967298888164
no.biz.nettilbydere,no.marked.bolig,656,537,33,0.028448275862068967
no.marked.diskusjon,no.prat.ufo,171,299,13,0.028446389496717725
no.ef,no.speider,319,368,19,0.02844311377245509
no.folklore.generelt,no.uninett.diverse,40,177,6,0.02843601895734597
no.linux,no.video,2391,903,91,0.028410864814236655
no.pressemeldinger,no.unix,328,1157,41,0.028393351800554016
no.news.drift,no.spill.sjakk,223,103,9,0.028391167192429023
no.news.drift,no.skole.diverse,223,538,21,0.02837837837837838
no.alt.irc-treff,no.norsk,237,1503,48,0.028368794326241134
no.biz.annonser.data,no.skole.diverse,1493,538,56,0.028354430379746835
no.bibsys,no.litteratur,218,1161,38,0.028337061894108874
no.alt.god.jul,no.marked.bolig,443,537,27,0.02833158447009444
no.alt.config,no.org.isoc-no,313,50,10,0.028328611898016998
no.alt.irc-treff,no.www,237,3396,100,0.028304557033682422
no.bolig,no.x,862,228,30,0.02830188679245283
no.alt.pompel-og-pilt,no.musikk.gitar,293,798,30,0.02827521206409048
no.eunet.hjelp,no.tegnsett,141,150,8,0.028268551236749116
no.alt.katter,no.vitser,453,2603,84,0.02826379542395693
no.bibsys,no.multimedia,218,910,31,0.028258887876025523
no.eunet.hjelp,no.news.drift,141,223,10,0.02824858757062147
no.marked.data,no.medisin,7009,928,218,0.02824200025910092
no.havforskning,no.medisin,201,928,31,0.028233151183970857
no.litteratur,no.perl,1161,479,45,0.02821316614420063
no.alt.tegneserier,no.bolig,779,862,45,0.02819548872180451
no.alt.radio-tv.irma-1000,no.elektronikk,269,1920,60,0.028182245185533115
no.video,no.x,903,228,31,0.028181818181818183
no.skole.diverse,no.slekt.etterlysning,538,958,41,0.028178694158075602
no.alt.katter,no.audio,453,1992,67,0.028174936921783012
no.alt.irc-treff,no.havforskning,237,201,12,0.028169014084507043
no.alt.mat.drikke,no.musikk.gitar,516,798,36,0.028169014084507043
no.mail.drift,no.reiser,243,633,24,0.028169014084507043
no.stortinget,no.uninett.hjelp,501,83,16,0.028169014084507043
no.psykologi,no.tele,458,1842,63,0.028162717925793473
no.alt.gledesutbrudd,no.student.nett,1358,358,47,0.02816057519472738
no.radio-tv,no.slekt,1987,1336,91,0.028155940594059407
no.musikk.gitar,no.religion,798,1357,59,0.02814885496183206
no.sykkel,no.typografi,999,243,34,0.028145695364238412
no.alt.arkiv,no.hobby.diverse,160,790,26,0.02813852813852814
no.ef,no.uninett.hjelp,319,83,11,0.028132992327365727
no.alt.mat,no.tegnsett,983,150,31,0.028130671506352088
no.litteratur,no.musikk.klassisk,1161,155,36,0.028125
no.prat.aksjer,no.prat.politikk,381,1118,41,0.028120713305898493
no.alt.god.jul,no.sources.wanted,443,142,16,0.028119507908611598
no.marked.bolig,no.reiser,537,633,32,0.028119507908611598
no.folklore.edb,no.radio-tv,207,1987,60,0.028116213683223992
no.eunet.drift,no.mail.diverse,75,657,20,0.028089887640449437
no.eunet.drift,no.nuug,75,108,5,0.028089887640449437
no.litteratur,no.sykkel,1161,999,59,0.028081865778200855
no.marked.bolig,no.medisin,537,928,40,0.028070175438596492
no.stortinget,no.uninett.drift,501,85,16,0.028070175438596492
no.alt.katter,no.mail.drift,453,243,19,0.028064992614475627
no.alt.gledesutbrudd,no.bibsys,1358,218,43,0.028049575994781473
no.bolig,no.havforskning,862,201,29,0.02804642166344294
no.it.emacs,no.uninett.hjelp,247,83,9,0.028037383177570093
no.alt.irc-treff,no.unix,237,1157,38,0.028023598820058997
no.bibsys,no.perl,218,479,19,0.028023598820058997
no.tele,no.uninett.diverse,1842,177,55,0.0280040733197556
no.alt.config,no.bolig,313,862,32,0.02799650043744532
no.medisin,no.musikk.gitar,928,798,47,0.02799285288862418
no.film,no.marked.bil,1867,998,78,0.02798708288482239
no.alt.sjokolade,no.embnet,635,63,19,0.027982326951399118
no.media,no.tex,709,210,25,0.02796420581655481
no.biz.diskusjoner,no.prat.ufo,326,299,17,0.027960526315789474
no.alt.arkiv,no.marked.diskusjon,160,171,9,0.027950310559006212
no.multimedia,no.prat.narkotika,910,414,36,0.027950310559006212
no.spill.sjakk,no.vit.diverse,103,449,15,0.027932960893854747
no.alt.flame,no.mail.diverse,1736,657,65,0.027920962199312716
no.perl,no.speider,479,368,23,0.027912621359223302
no.alkohol,no.student.samfund,880,188,29,0.02791145332050048
no.marked.jobb,no.sykkel,1616,999,71,0.02790880503144654
no.bolig,no.mail.drift,862,243,30,0.027906976744186046
no.alt.config,no.biz.annonser.data,313,1493,49,0.027888446215139442
no.alt.katter,no.embnet,453,63,14,0.027888446215139442
no.film,no.uninett.skole,1867,455,63,0.027888446215139442
no.pressemeldinger,no.student.samfund,328,188,14,0.027888446215139442
no.alt.config,no.biz.annonser,313,1973,62,0.02787769784172662
no.alt.config,no.ms-windows,313,2456,75,0.02783964365256125
no.tex,no.uninett.skole,210,455,18,0.027820710973724884
no.speider,no.sykkel,368,999,37,0.027819548872180452
no.hobby.diverse,no.marked.diskusjon,790,171,26,0.027807486631016044
no.bolig,no.linux,862,2391,88,0.027804107424960506
no.alt.sjokolade,no.marked,635,6278,187,0.027802557240559026
no.alt.mat.drikke,no.tegnsett,516,150,18,0.027777777777777776
no.embnet,no.uninett.skole,63,455,14,0.027777777777777776
no.havforskning,no.multimedia,201,910,30,0.027752081406105456
no.ai,no.unix,214,1157,37,0.027736131934032984
no.marked.jobb,no.test,1616,6243,212,0.027723290179155223
no.amiga,no.medisin,1519,928,66,0.02771944561108778
no.alt.flame,no.unix,1736,1157,78,0.027708703374777974
no.bolig,no.uninett.diverse,862,177,28,0.027695351137487636
no.musikk.gitar,no.www,798,3396,113,0.027689291840235237
no.folklore.edb,no.uninett.katalog,207,53,7,0.02766798418972332
no.alt.arkiv,no.it.os.os2,160,323,13,0.027659574468085105
no.marked,no.reiser,6278,633,186,0.027657992565055762
no.alt.arkiv,no.irc,160,1141,35,0.02764612954186414
no.alt.tegneserier,no.prat.ufo,779,299,29,0.027645376549094377
no.general,no.it.emacs,5478,247,154,0.027643152037336204
no.alt.pompel-og-pilt,no.unix,293,1157,39,0.027639971651311126
no.prat.narkotika,no.sykkel,414,999,38,0.027636363636363636
no.alt.tegneserier,no.norsk.fagord,779,225,27,0.027635619242579325
no.alt.katter,no.sources.wanted,453,142,16,0.027633851468048358
no.amiga,no.bolig,1519,862,64,0.02762192490289167
no.elektronikk,no.marked.bolig,1920,537,66,0.027603513174404015
no.alt.irc-treff,no.tex,237,210,12,0.027586206896551724
no.bolig,no.perl,862,479,36,0.027586206896551724
no.alt.pompel-og-pilt,no.bolig,293,862,31,0.027580071174377226
no.musikk.gitar,no.org.efn.diskusjon,798,320,30,0.027573529411764705
no.spill,no.stortinget,2481,501,80,0.027567195037904894
no.alt.tegneserier,no.x,779,228,27,0.027551020408163266
no.amiga,no.psykologi,1519,458,53,0.02754677754677755
no.ai,no.norsk,214,1503,46,0.02752842609216038
no.org.dnd,no.pressemeldinger.diskusjon,53,59,3,0.027522935779816515
no.c,no.mac,727,2036,74,0.027519523986612122
no.alt.mat,no.amiga,983,1519,67,0.02751540041067762
no.alt.pompel-og-pilt,no.spill.rollespill,293,342,17,0.02750809061488673
no.prat.aksjer,no.sources.wanted,381,142,14,0.0275049115913556
no.alt.pompel-og-pilt,no.video,293,903,32,0.027491408934707903
no.amiga,no.it.diverse,1519,574,56,0.027491408934707903
no.alt.katter,no.nuug,453,108,15,0.027472527472527472
no.alt.radio-tv.irma-1000,no.perl,269,479,20,0.027472527472527472
no.bolig,no.news.drift,862,223,29,0.027462121212121212
no.norsk,no.speider,1503,368,50,0.027457440966501923
no.havforskning,no.it.os.os2,201,323,14,0.027450980392156862
no.audio,no.medisin,1992,928,78,0.02744546094299789
no.musikk.gitar,no.sykkel,798,999,48,0.0274442538593482
no.alt.god.jul,no.tele,443,1842,61,0.027428057553956834
no.alt.mat.drikke,no.spill,516,2481,80,0.027425437092903668
no.litteratur,no.marked.data,1161,7009,218,0.027414486921529174
no.bolig,no.tegnsett,862,150,27,0.027411167512690356
no.bolig,no.student.samfund,862,188,28,0.0273972602739726
no.bolig,no.prat.narkotika,862,414,34,0.027375201288244767
no.musikk.gitar,no.prat.politikk,798,1118,51,0.027345844504021447
no.alt.diskusjoner,no.slekt,1895,1336,86,0.027344992050874404
no.lisp,no.reiser,194,633,22,0.02732919254658385
no.biz.diskusjoner,no.org.isoc-no,326,50,10,0.0273224043715847
no.prat.narkotika,no.tegnsett,414,150,15,0.0273224043715847
no.org.efn.diskusjon,no.sykkel,320,999,35,0.027258566978193146
no.marked.data,no.sport.diverse,7009,1094,215,0.027256592292089248
no.ef,no.marked.diskusjon,319,171,13,0.027253668763102725
no.prat.ufo,no.sources.list,299,78,10,0.027247956403269755
no.prat.ufo,no.uninett.skole,299,455,20,0.027247956403269755
no.kjemi,no.vitser,489,2603,82,0.02724252491694352
no.org.nobug.diverse,no.student.samfund,76,188,7,0.027237354085603113
no.alt.god.jul,no.skole.diverse,443,538,26,0.027225130890052355
no.alt.katter,no.www,453,3396,102,0.02722177742193755
no.elektronikk,no.psykologi,1920,458,63,0.027213822894168467
no.alkohol,no.marked.data,880,7009,209,0.027213541666666667
no.alt.fan.de-lillos,no.alt.mat.drikke,88,516,16,0.027210884353741496
no.musikk.klassisk,no.vit.diverse,155,449,16,0.027210884353741496
no.pressemeldinger.diskusjon,no.typografi,59,243,8,0.027210884353741496
no.biz,no.biz.annonser.data,55,1493,41,0.027206370272063702
no.alt.mat,no.student.samfund,983,188,31,0.027192982456140352
no.prat.aksjer,no.prat.ufo,381,299,18,0.027190332326283987
no.lisp,no.www,194,3396,95,0.027181688125894134
no.alt.irc-treff,no.tele,237,1842,55,0.02717391304347826
no.alt.sjokolade,no.marked.bolig,635,537,31,0.02716914986853637
no.alkohol,no.speider,880,368,33,0.027160493827160494
no.musikk.klassisk,no.prat.ufo,155,299,12,0.027149321266968326
no.ms-windows,no.musikk.gitar,2456,798,86,0.027146464646464648
no.alt.config,no.reiser,313,633,25,0.02714440825190011
no.slekt,no.www,1336,3396,125,0.027132624267419143
no.alt.fan.de-lillos,no.uninett.diverse,88,177,7,0.027131782945736434
no.embnet,no.mail.diverse,63,657,19,0.02710413694721826
no.alt.diskusjoner,no.sport.fotball,1895,303,58,0.027102803738317756
no.amiga,no.prat.narkotika,1519,414,51,0.02709883103081828
no.linux,no.norsk.fagord,2391,225,69,0.027090694935217905
no.kryptografi,no.www,245,3396,96,0.027080394922425952
no.alt.fan.de-lillos,no.alt.god.jul,88,443,14,0.027079303675048357
no.musikk.klassisk,no.prat.narkotika,155,414,15,0.02707581227436823
no.skole.diverse,no.sport.diverse,538,1094,43,0.027061044682190057
no.c,no.nuug,727,108,22,0.02706027060270603
no.student.nett,no.vitser,358,2603,78,0.027055150884495317
no.elektronikk,no.folklore.edb,1920,207,56,0.02704007725736359
no.alt.fan.de-lillos,no.speider,88,368,12,0.02702702702702703
no.audio,no.biz.diskusjoner,1992,326,61,0.02702702702702703
no.eunet.diverse,no.sources.list,74,78,4,0.02702702702702703
no.prat.ufo,no.vr,299,119,11,0.02702702702702703
no.biz.annonser,no.skole.diverse,1973,538,66,0.026993865030674847
no.prat.ufo,no.skole.diverse,299,538,22,0.026993865030674847
no.reiser,no.vitser,633,2603,85,0.026975563313233895
no.sources.list,no.sport.fotball,78,303,10,0.026954177897574125
no.it.diverse,no.tegnsett,574,150,19,0.02695035460992908
no.alt.radio-tv.irma-1000,no.musikk.gitar,269,798,28,0.026948989412897015
no.alt.radio-tv.irma-1000,no.irc,269,1141,37,0.026948288419519302
no.biz.annonser.data,no.kjemi,1493,489,52,0.02694300518134715
no.biz.annonser.data,no.prat.narkotika,1493,414,50,0.026925148088314487
no.ai,no.org.dnd,214,53,7,0.026923076923076925
no.alt.radio-tv.irma-1000,no.film,269,1867,56,0.026923076923076925
no.org.nobug.diverse,no.psykologi,76,458,14,0.026923076923076925
no.www,no.x,3396,228,95,0.026919807310852934
no.alt.sjokolade,no.mac,635,2036,70,0.02691272587466359
no.marked.bolig,no.student.samfund,537,188,19,0.026912181303116147
no.radio-tv,no.sport.fotball,1987,303,60,0.026905829596412557
no.psykologi,no.slekt,458,1336,47,0.026903262736119062
no.alt.pompel-og-pilt,no.marked.jobb,293,1616,50,0.02689618074233459
no.news.drift,no.sykkel,223,999,32,0.02689075630252101
no.ai,no.litteratur,214,1161,36,0.0268857356235997
no.biz.annonser,no.ef,1973,319,60,0.026881720430107527
no.alt.god.jul,no.tungregning,443,92,14,0.026871401151631478
no.litteratur,no.speider,1161,368,40,0.026863666890530557
no.alt.flame,no.biz.annonser,1736,1973,97,0.026854928017718716
no.alt.arkiv,no.news.diverse,160,1446,42,0.026854219948849106
no.bibsys,no.norsk,218,1503,45,0.02684964200477327
no.org.dnd,no.standard,53,100,4,0.026845637583892617
no.org.isoc-no,no.spill.sjakk,50,103,4,0.026845637583892617
no.prat.aksjer,no.sources.list,381,78,12,0.026845637583892617
no.alt.irc-treff,no.film,237,1867,55,0.026842362127867253
no.norsk.fagord,no.tele,225,1842,54,0.026825633383010434
no.mail.diverse,no.musikk.gitar,657,798,38,0.026817219477769938
no.alt.irc-treff,no.prat.narkotika,237,414,17,0.026813880126182965
no.bil,no.uninett.skole,1920,455,62,0.02680501513186338
no.ai,no.religion,214,1357,41,0.02679738562091503
no.audio,no.marked.bolig,1992,537,66,0.02679658952496955
no.folklore.edb,no.www,207,3396,94,0.026788258763180393
no.folklore.overtro,no.nuug,122,108,6,0.026785714285714284
no.mac,no.psykologi,2036,458,65,0.026759983532317826
no.alt.pompel-og-pilt,no.religion,293,1357,43,0.026757934038581208
no.prat.ufo,no.uninett.drift,299,85,10,0.026737967914438502
no.skole.diverse,no.slekt.programmer,538,576,29,0.026728110599078342
no.norsk,no.student.samfund,1503,188,44,0.02671523982999393
no.pressemeldinger,no.sport.diverse,328,1094,37,0.026714801444043323
no.linux,no.news.drift,2391,223,68,0.02670856245090338
no.mail.drift,no.radio-tv,243,1987,58,0.026703499079189688
no.religion,no.slekt,1357,1336,70,0.02668699961875715
no.marked.data,no.sykkel,7009,999,208,0.02666666666666667
no.reiser,no.speider,633,368,26,0.02666666666666667
no.alt.config,no.mac,313,2036,61,0.02666083916083916
no.audio,no.ef,1992,319,60,0.02665482007996446
no.alt.flame,no.marked.jobb,1736,1616,87,0.02664624808575804
no.litteratur,no.marked.bil,1161,998,56,0.02662862577270566
no.biz.diskusjoner,no.speider,326,368,18,0.026627218934911243
no.musikk.gitar,no.spill,798,2481,85,0.026612398246712587
no.musikk.klassisk,no.prat.seksualitet,155,848,26,0.02661207778915046
no.musikk.klassisk,no.stortinget,155,501,17,0.026604068857589983
no.prat.narkotika,no.student.nett,414,358,20,0.026595744680851064
no.alt.katter,no.student.nett,453,358,21,0.026582278481012658
no.c,no.uninett.drift,727,85,21,0.02654867256637168
no.embnet,no.org.dnd,63,53,3,0.02654867256637168
no.prat.narkotika,no.sport.diverse,414,1094,39,0.02654867256637168
no.alt.sjokolade,no.standard,635,100,19,0.02653631284916201
no.ms-windows,no.slekt,2456,1336,98,0.026529507309149974
no.alt.config,no.eunet.diverse,313,74,10,0.026525198938992044
no.pc,no.skole.diverse,5851,538,165,0.026510282776349613
no.biz.diskusjoner,no.elektronikk,326,1920,58,0.026508226691042046
no.alt.arkiv,no.prat.politikk,160,1118,33,0.02650602409638554
no.alt.katter,no.video,453,903,35,0.026495079485238455
no.biz,no.standard,55,100,4,0.026490066225165563
no.embnet,no.it.emacs,63,247,8,0.026490066225165563
no.ai,no.multimedia,214,910,29,0.026484018264840183
no.marked.bil,no.radio-tv,998,1987,77,0.026478679504814306
no.biz.diskusjoner,no.www,326,3396,96,0.026475455046883617
no.irc,no.musikk.gitar,1141,798,50,0.026469031233456855
no.havforskning,no.prat.politikk,201,1118,34,0.026459143968871595
no.news.drift,no.video,223,903,29,0.02643573381950775
no.alt.irc-treff,no.litteratur,237,1161,36,0.02643171806167401
no.slekt.programmer,no.sport.diverse,576,1094,43,0.02642901044867855
no.alt.god.jul,no.marked.jobb,443,1616,53,0.02642073778664008
no.reiser,no.sykkel,633,999,42,0.026415094339622643
no.alt.amiga,no.bibsys,93,218,8,0.026402640264026403
no.bolig,no.skole.diverse,862,538,36,0.026392961876832845
no.linux,no.uninett.diverse,2391,177,66,0.026378896882494004
no.alt.katter,no.biz.annonser.data,453,1493,50,0.026371308016877638
no.slekt,no.uninett.skole,1336,455,46,0.026361031518624643
no.marked.jobb,no.vit.diverse,1616,449,53,0.026341948310139165
no.alt.mat,no.marked.bolig,983,537,39,0.02633355840648211
no.alt.mat,no.slekt.programmer,983,576,40,0.026333113890717578
no.linux,no.uninett.skole,2391,455,73,0.026325279480706815
no.alt.amiga,no.eunet.hjelp,93,141,6,0.02631578947368421
no.it.diverse,no.it.os.os2,574,323,23,0.02631578947368421
no.it.emacs,no.prat.ufo,247,299,14,0.02631578947368421
no.kjemi,no.musikk.gitar,489,798,33,0.02631578947368421
no.prat.narkotika,no.tex,414,210,16,0.02631578947368421
no.reiser,no.slekt.programmer,633,576,31,0.02631578947368421
no.elektronikk,no.skole.diverse,1920,538,63,0.02630480167014614
no.alt.diskusjoner,no.speider,1895,368,58,0.026303854875283448
no.alt.flame,no.vit.diverse,1736,449,56,0.026303428839830906
no.jus,no.slekt.programmer,1414,576,51,0.02630221763795771
no.alt.tegneserier,no.vr,779,119,23,0.026285714285714287
no.alt.pompel-og-pilt,no.vit.diverse,293,449,19,0.02627939142461964
no.spill,no.vit.diverse,2481,449,75,0.02626970227670753
no.radio-tv,no.student.nett,1987,358,60,0.0262582056892779
no.irc,no.student.samfund,1141,188,34,0.026254826254826256
no.alt.katter,no.speider,453,368,21,0.02625
no.reiser,no.student.samfund,633,188,21,0.02625
no.kryptografi,no.marked.bolig,245,537,20,0.026246719160104987
no.c,no.speider,727,368,28,0.026241799437675725
no.sources.wanted,no.tex,142,210,9,0.026239067055393587
no.perl,no.skole.diverse,479,538,26,0.026236125126135216
no.marked.jobb,no.psykologi,1616,458,53,0.026224641266699655
no.marked.diskusjon,no.spill.sjakk,171,103,7,0.026217228464419477
no.kryptografi,no.skole.diverse,245,538,20,0.02621231979030144
no.ef,no.telepost,319,112,11,0.02619047619047619
no.it.diverse,no.org.dnd,574,53,16,0.02618657937806874
no.it.emacs,no.marked.bolig,247,537,20,0.02617801047120419
no.marked.diskusjon,no.ms-windows,171,2456,67,0.026171875
no.alt.god.jul,no.amiga,443,1519,50,0.02615062761506276
no.general,no.marked.bil,5478,998,165,0.02614482649342418
no.alt.config,no.vr,313,119,11,0.026128266033254157
no.prat.narkotika,no.unix,414,1157,40,0.02612671456564337
no.pc,no.reiser,5851,633,165,0.026111726539009335
no.alt.flame,no.linux,1736,2391,105,0.026106414719045252
no.alt.flame,no.elektronikk,1736,1920,93,0.026101599775470108
no.elektronikk,no.perl,1920,479,61,0.026090675791274595
no.slekt.programmer,no.speider,576,368,24,0.02608695652173913
no.radio-tv,no.uninett.diverse,1987,177,55,0.026078710289236605
no.musikk,no.reiser,2990,633,92,0.02605494194279241
no.telepost,no.uninett.drift,112,85,5,0.026041666666666668
no.alt.pompel-og-pilt,no.it.diverse,293,574,22,0.02603550295857988
no.prat.narkotika,no.pressemeldinger.diskusjon,414,59,12,0.026030368763557483
no.film,no.news.drift,1867,223,53,0.026018654884634267
no.mac,no.vit.diverse,2036,449,63,0.02601156069364162
no.org.nobug.diverse,no.student.nett,76,358,11,0.026004728132387706
no.spill.rollespill,no.tungregning,342,92,11,0.026004728132387706
no.kjemi,no.marked.bolig,489,537,26,0.026
no.biz.annonser.data,no.test,1493,6243,196,0.0259946949602122
no.alt.god.jul,no.x,443,228,17,0.02599388379204893
no.alt.mat.drikke,no.musikk.klassisk,516,155,17,0.02599388379204893
no.amiga,no.uninett.skole,1519,455,50,0.02598752598752599
no.bibsys,no.prat.seksualitet,218,848,27,0.02598652550529355
no.pc,no.slekt,5851,1336,182,0.02598144182726624
no.alt.flame,no.multimedia,1736,910,67,0.025979061651803026
no.alt.mat.drikke,no.marked,516,6278,172,0.025974025974025976
no.eunet.drift,no.org.efn.diskusjon,75,320,10,0.025974025974025976
no.stortinget,no.tex,501,210,18,0.025974025974025976
no.alt.flame,no.alt.mat.drikke,1736,516,57,0.025968109339407745
no.alt.god.jul,no.spill,443,2481,74,0.025964912280701753
no.typografi,no.video,243,903,29,0.025962399283795883
no.bolig,no.musikk.gitar,862,798,42,0.02595797280593325
no.prat.aksjer,no.vit.diverse,381,449,21,0.02595797280593325
no.alt.tegneserier,no.pressemeldinger,779,328,28,0.025949953660797033
no.alt.pompel-og-pilt,no.biz.nettilbydere,293,656,24,0.025945945945945945
no.spill.rollespill,no.vit.diverse,342,449,20,0.02594033722438392
no.alt.irc-treff,no.vr,237,119,9,0.025936599423631124
no.it.diverse,no.pressemeldinger.diskusjon,574,59,16,0.02593192868719611
no.alt.mat,no.musikk.gitar,983,798,45,0.025921658986175114
no.alt.tegneserier,no.marked.diskusjon,779,171,24,0.02591792656587473
no.slekt.programmer,no.uninett.diverse,576,177,19,0.025885558583106268
no.bil,no.skole.diverse,1920,538,62,0.02587646076794658
no.lisp,no.radio-tv,194,1987,55,0.025870178739416744
no.prat.narkotika,no.vitser,414,2603,76,0.02584155049302958
no.havforskning,no.reiser,201,633,21,0.025830258302583026
no.alt.diskusjoner,no.tex,1895,210,53,0.025828460038986353
no.film,no.student.nett,1867,358,56,0.02581834946980175
no.eunet.diverse,no.uninett.drift,74,85,4,0.025806451612903226
no.eunet.drift,no.typografi,75,243,8,0.025806451612903226
no.spill,no.spill.rollespill,2481,342,71,0.025799418604651164
no.marked.bolig,no.sport.diverse,537,1094,41,0.02578616352201258
no.musikk.klassisk,no.prat.politikk,155,1118,32,0.0257856567284448
no.ai,no.marked.jobb,214,1616,46,0.0257847533632287
no.org.efn.diskusjon,no.sources.list,320,78,10,0.02577319587628866
no.marked.bolig,no.skole.diverse,537,538,27,0.025763358778625955
no.mail.diverse,no.prat.ufo,657,299,24,0.02575107296137339
no.prat.seksualitet,no.test,848,6243,178,0.025748589613771154
no.alt.pompel-og-pilt,no.norsk.fagord,293,225,13,0.02574257425742574
no.news.diverse,no.nuug,1446,108,39,0.02574257425742574
no.alt.god.jul,no.reiser,443,633,27,0.025738798856053385
no.musikk,no.perl,2990,479,87,0.0257244234180958
no.c,no.marked.data,727,7009,194,0.025722619994696366
no.biz.diskusjoner,no.radio-tv,326,1987,58,0.025720620842572064
no.alt.radio-tv.irma-1000,no.vit.diverse,269,449,18,0.025714285714285714
no.alt.radio-tv.irma-1000,no.medisin,269,928,30,0.02570694087403599
no.eunet.hjelp,no.mail.diverse,141,657,20,0.02570694087403599
no.alt.arkiv,no.musikk.gitar,160,798,24,0.02569593147751606
no.hobby.diverse,no.speider,790,368,29,0.025686448184233834
no.alt.config,no.vitser,313,2603,73,0.02567710165318326
no.irc,no.marked.bolig,1141,537,42,0.02567237163814181
no.mail.diverse,no.spill.rollespill,657,342,25,0.02566735112936345
no.amiga,no.sykkel,1519,999,63,0.025661914460285134
no.alt.arkiv,no.folklore.generelt,160,40,5,0.02564102564102564
no.alt.pompel-og-pilt,no.film,293,1867,54,0.02564102564102564
no.alt.sjokolade,no.kryptografi,635,245,22,0.02564102564102564
no.biz,no.norsk.fagord,55,225,7,0.02564102564102564
no.folklore.overtro,no.sources.list,122,78,5,0.02564102564102564
no.irc,no.prat.ufo,1141,299,36,0.02564102564102564
no.skole.diverse,no.spill.rollespill,538,342,22,0.02564102564102564
no.alt.god.jul,no.musikk.gitar,443,798,31,0.0256198347107438
no.folklore.edb,no.general,207,5478,142,0.02561789644596789
no.alt.god.jul,no.elektronikk,443,1920,59,0.025607638888888888
no.alt.katter,no.x,453,228,17,0.025602409638554216
no.mac,no.pressemeldinger,2036,328,59,0.025596529284164858
no.linux,no.prat.narkotika,2391,414,70,0.025594149908592323
no.audio,no.sport.diverse,1992,1094,77,0.02558989697573945
no.tele,no.typografi,1842,243,52,0.02557796360059026
no.marked.bil,no.medisin,998,928,48,0.025559105431309903
no.c,no.sykkel,727,999,43,0.0255496137849079
no.alt.god.jul,no.vr,443,119,14,0.025547445255474453
no.folklore.overtro,no.vr,122,119,6,0.02553191489361702
no.kjemi,no.marked.bil,489,998,37,0.025517241379310347
no.elektronikk,no.slekt,1920,1336,81,0.025511811023622048
no.alkohol,no.biz.diskusjoner,880,326,30,0.025510204081632654
no.biz.diskusjoner,no.org.nobug.diverse,326,76,10,0.025510204081632654
no.sport.fotball,no.stortinget,303,501,20,0.025510204081632654
no.audio,no.stortinget,1992,501,62,0.025503907856849032
no.spill,no.uninett.skole,2481,455,73,0.02549772965420887
no.alt.pompel-og-pilt,no.vitser,293,2603,72,0.025495750708215296
no.alt.god.jul,no.folklore.generelt,443,40,12,0.025477707006369428
no.alt.irc-treff,no.uninett.drift,237,85,8,0.025477707006369428
no.nuug,no.org.dnd,108,53,4,0.025477707006369428
no.religion,no.slekt.programmer,1357,576,48,0.02546419098143236
no.embnet,no.stortinget,63,501,14,0.025454545454545455
no.perl,no.uninett.drift,479,85,14,0.025454545454545455
no.biz.nettilbydere,no.tegnsett,656,150,20,0.02544529262086514
no.bibsys,no.hobby.diverse,218,790,25,0.0254323499491353
no.speider,no.student.nett,368,358,18,0.025423728813559324
no.it.emacs,no.ms-windows,247,2456,67,0.02541729893778452
no.marked.bolig,no.prat.politikk,537,1118,41,0.02540272614622057
no.it.emacs,no.org.nobug.diverse,247,76,8,0.025396825396825397
no.it.os.os2,no.jus,323,1414,43,0.02538370720188902
no.litteratur,no.slekt.programmer,1161,576,43,0.02538370720188902
no.amiga,no.stortinget,1519,501,50,0.025380710659898477
no.biz.diskusjoner,no.sources.list,326,78,10,0.025380710659898477
no.prat.seksualitet,no.typografi,848,243,27,0.02537593984962406
no.alt.mat.drikke,no.marked.diskusjon,516,171,17,0.025373134328358207
no.media,no.standard,709,100,20,0.025348542458808618
no.biz.diskusjoner,no.medisin,326,928,31,0.025347506132461162
no.alt.god.jul,no.uninett.hjelp,443,83,13,0.025341130604288498
no.sykkel,no.video,999,903,47,0.025336927223719677
no.media,no.sport.fotball,709,303,25,0.025329280648429583
no.hobby.diverse,no.sport.fotball,790,303,27,0.025328330206378986
no.biz,no.student.samfund,55,188,6,0.02531645569620253
no.amiga,no.news.drift,1519,223,43,0.025309005297233667
no.alt.mat.drikke,no.tungregning,516,92,15,0.025295109612141653
no.alt.pompel-og-pilt,no.www,293,3396,91,0.02529182879377432
no.standard,no.unix,100,1157,31,0.02528548123980424
no.perl,no.vitser,479,2603,76,0.025282767797737856
no.folklore.overtro,no.radio-tv,122,1987,52,0.025279533300923675
no.norsk.fagord,no.pressemeldinger.diskusjon,225,59,7,0.02527075812274368
no.alt.god.jul,no.pressemeldinger,443,328,19,0.02526595744680851
no.musikk.gitar,no.stortinget,798,501,32,0.025256511444356748
no.lisp,no.marked.bolig,194,537,18,0.025245441795231416
no.alt.god.jul,no.uninett.drift,443,85,13,0.02524271844660194
no.it.emacs,no.sources.list,247,78,8,0.025236593059936908
no.film,no.pressemeldinger,1867,328,54,0.025221858944418495
no.bolig,no.student.nett,862,358,30,0.025210084033613446
no.alt.diskusjoner,no.spill.rollespill,1895,342,55,0.025206232813932174
