newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.musikk,no.speider,3667,491,82,0.020117762512266928
no.norsk.fagord,no.uninett.drift,243,112,7,0.020114942528735632
no.alt.tegneserier,no.uninett.hjelp,1043,124,23,0.020104895104895104
no.alkohol,no.musikk.klassisk,1192,229,28,0.020100502512562814
no.alt.tegneserier,no.prat.aksjer,1043,480,30,0.020093770931011386
no.alt.god.jul,no.org.nobug.diverse,570,90,13,0.02009273570324575
no.sport.diverse,no.tungregning,1507,118,32,0.020087884494664157
no.alt.mat,no.marked.diskusjon,1286,187,29,0.02008310249307479
no.folklore.overtro,no.uninett.hjelp,130,124,5,0.020080321285140562
no.musikk.klassisk,no.psykologi,229,584,16,0.020075282308657464
no.alt.fan.de-lillos,no.mail.diverse,176,993,23,0.02006980802792321
no.marked.diskusjon,no.tungregning,187,118,6,0.020066889632107024
no.alkohol,no.pressemeldinger.diskusjon,1192,79,25,0.020064205457463884
no.amiga,no.reiser,1543,1050,51,0.02006294256490952
no.mac,no.skole.diverse,2742,563,65,0.020061728395061727
no.alt.mat.drikke,no.org.isoc-no,659,53,14,0.02005730659025788
no.eunet.hjelp,no.uninett.drift,244,112,7,0.02005730659025788
no.alt.pompelog,no.multimedia,143,1383,30,0.020053475935828877
no.elektronikk,no.norsk.fagord,2250,243,49,0.020049099836333878
no.pressemeldinger,no.uninett.hjelp,334,124,9,0.0200445434298441
no.alt.katter,no.eunet.hjelp,774,244,20,0.02004008016032064
no.musikk.klassisk,no.typografi,229,280,10,0.02004008016032064
no.alt.flame,no.reiser,2514,1050,70,0.02003434459072696
no.alt.irc-treff,no.elektronikk,296,2250,50,0.020032051282051284
no.folklore.overtro,no.radio_tv,130,583,14,0.020028612303290415
no.musikk,no.student.samfund,3667,255,77,0.020026007802340703
no.folklore.generelt,no.hobby.diverse,49,817,17,0.020023557126030624
no.biz.nettilbydere,no.musikk.gitar,686,1148,36,0.020022246941045607
no.alt.diskusjoner,no.slekt.programmer,2367,589,58,0.020013802622498276
no.alt.gledesutbrudd,no.alt.irctreff,1753,82,36,0.020011117287381877
no.film,no.vr,2587,166,54,0.020007410151908114
no.ai,no.hobby.diverse,254,817,21,0.02
no.alt.config,no.mswindow,407,358,15,0.02
no.alt.pompelog,no.uninett.drift,143,112,5,0.02
no.biz,no.lisp,55,302,7,0.02
no.folklore.generelt,no.kryptografi,49,359,8,0.02
no.folklore.generelt,no.org.isoc-no,49,53,2,0.02
no.hobby.diverse,no.slekt,817,1836,52,0.019992310649750097
no.alt.gledesutbrudd,no.marked.diskusjon,1753,187,38,0.019978969505783387
no.amiga,no.eunet.hjelp,1543,244,35,0.01997716894977169
no.prat.aksjer,no.speider,480,491,19,0.01995798319327731
no.mswindow,no.stortinget,358,665,20,0.019940179461615155
no.perl,no.sources.list,564,101,13,0.019938650306748466
no.spill.rollespill,no.tex,447,218,13,0.019938650306748466
no.linux,no.mswindow,3019,358,66,0.019933554817275746
no.alt.katter,no.slekt,774,1836,51,0.01992966002344666
no.c,no.org.nobug.diverse,1036,90,22,0.019927536231884056
no.marked.bil,no.uninett.skole,1423,522,38,0.019926586261143155
no.slekt,no.telepost,1836,417,44,0.019918515165233137
no.alt.motorsykler,no.alt.radio-tv.irma-1000,1688,309,39,0.019918283963227784
no.folklore.overtro,no.it.os.os2,130,331,9,0.01991150442477876
no.norsk.fagord,no.sources.wanted,243,218,9,0.01991150442477876
no.embnet,no.tele,260,2097,46,0.0199048031155344
no.havforskning,no.tex,397,218,12,0.01990049751243781
no.net,no.sport.fotball,1216,629,36,0.01990049751243781
no.pc,no.x,7028,301,143,0.019899805176732534
no.alt.motorsykler,no.amiga,1688,1543,63,0.019886363636363636
no.org.dnd,no.spill.rollespill,66,447,10,0.019880715705765408
no.kjemi,no.slekt.programmer,745,589,26,0.019877675840978593
no.religion,no.slekt.etterlysning,1583,1240,55,0.019869942196531792
no.alt.config,no.velkommen,407,55,9,0.019867549668874173
no.it.emacs,no.uninett.katalog,394,68,9,0.019867549668874173
no.musikk.klassisk,no.pressemeldinger.diskusjon,229,79,6,0.019867549668874173
no.alt.mat,no.sources.list,1286,101,27,0.019852941176470587
no.alt.motorsykler,no.uninett.skole,1688,522,43,0.019843101061375174
no.bibsys,no.reiser,235,1050,25,0.01984126984126984
no.media,no.slekt,734,1836,50,0.01984126984126984
no.prat.seksualitet,no.spill.sjakk,883,145,20,0.01984126984126984
no.tegnsett,no.vitser,249,3555,74,0.019839142091152815
no.embnet,no.skole.diverse,260,563,16,0.01982651796778191
no.alt.katter,no.mswindow,774,358,22,0.01981981981981982
no.bibsys,no.it.os.os2,235,331,11,0.01981981981981982
no.biz.diskusjoner,no.eunet.drift,431,135,11,0.01981981981981982
no.prat.seksualitet,no.x,883,301,23,0.019810508182601206
no.biz.annonser,no.prat.aksjer,2197,480,52,0.019809523809523808
no.alt.pompelog,no.vr,143,166,6,0.019801980198019802
no.marked.data,no.mswindow,7987,358,162,0.01979714041305145
no.bibsys,no.musikk.klassisk,235,229,9,0.01978021978021978
no.slekt.etterlysning,no.www,1240,3452,91,0.01977830906324712
no.havforskning,no.pc,397,7028,144,0.019777503090234856
no.norsk.fagord,no.tungregning,243,118,7,0.01977401129943503
no.slekt.etterlysning,no.sources.list,1240,101,26,0.01977186311787072
no.linux,no.pressemeldinger,3019,334,65,0.019768856447688565
no.ms-windows,no.prat.aksjer,3235,480,72,0.01976393082624211
no.test,no.video,6386,942,142,0.019760645699972167
no.alt.motorsykler,no.radio_tv,1688,583,44,0.019757521329142345
no.mail.drift,no.test,430,6386,132,0.019748653500897665
no.alkohol,no.mswindow,1192,358,30,0.019736842105263157
no.biz,no.student.samfund,55,255,6,0.019736842105263157
no.prat.narkotika,no.x,526,301,16,0.01972872996300863
no.irc,no.pressemeldinger.diskusjon,1472,79,30,0.01972386587771203
no.bibsys,no.pressemeldinger,235,334,11,0.01971326164874552
no.musikk.gitar,no.x,1148,301,28,0.019704433497536946
no.sport.fotball,no.stortinget,629,665,25,0.019700551615445233
no.eunet.drift,no.kjemi,135,745,17,0.019698725376593278
no.alt.frustrasjoner,no.prat.ufo,3039,327,65,0.01969100272644653
no.hobby.diverse,no.test,817,6386,139,0.019677236693091734
no.skole.diverse,no.sport.fotball,563,629,23,0.019674935842600515
no.norsk,no.uninett.drift,1962,112,40,0.01966568338249754
no.spill.sjakk,no.tex,145,218,7,0.019662921348314606
no.alt.pompel-og-pilt,no.spill,329,2992,64,0.019649984648449494
no.havforskning,no.slekt.programmer,397,589,19,0.01964839710444674
no.alt.fan.de-lillos,no.spill.rollespill,176,447,12,0.019639934533551555
no.alt.irc-treff,no.prat.ufo,296,327,12,0.019639934533551555
no.alt.diskusjoner,no.musikk.klassisk,2367,229,50,0.019638648860958365
no.mail.diverse,no.slekt.etterlysning,993,1240,43,0.019634703196347032
no.alt.arkiv,no.marked.bolig,199,892,21,0.019626168224299065
no.musikk,no.pressemeldinger,3667,334,77,0.01962283384301733
no.reiser,no.x,1050,301,26,0.019622641509433963
no.alt.amiga,no.net,343,1216,30,0.01962066710268149
no.marked.diskusjon,no.www,187,3452,70,0.019613337069207062
no.alt.flame,no.amiga,2514,1543,78,0.019602915305353102
no.alt.mat,no.prat.ufo,1286,327,31,0.019595448798988623
no.alt.arkiv,no.tex,199,218,8,0.019559902200488997
no.marked.diskusjon,no.speider,187,491,13,0.019548872180451128
no.marked.jobb,no.vr,2181,166,45,0.01954821894005213
no.marked.jobb,no.slekt,2181,1836,77,0.01954314720812183
no.general,no.speider,7075,491,145,0.01953914566769977
no.musikk,no.x,3667,301,76,0.019527235354573486
no.prat.narkotika,no.sources.list,526,101,12,0.01951219512195122
no.alt.fan.de-lillos,no.hobby.diverse,176,817,19,0.019507186858316223
no.alt.radio-tv.irma-1000,no.reiser,309,1050,26,0.019504876219054765
no.folklore.generelt,no.prat.narkotika,49,526,11,0.01950354609929078
no.uninett.diverse,no.vitser,262,3555,73,0.019497863247863248
no.prat.aksjer,no.sport.diverse,480,1507,38,0.019497178040020522
no.mail.diverse,no.sport.fotball,993,629,31,0.01948460087994972
no.kryptografi,no.radio_tv,359,583,18,0.01948051948051948
no.eunet.drift,no.multimedia,135,1383,29,0.019476158495634655
no.alt.fan.de-lillos,no.radio-tv,176,2075,43,0.01947463768115942
no.news.drift,no.spill.sjakk,379,145,10,0.019455252918287938
no.alt.config,no.slekt.programmer,407,589,19,0.019447287615148412
no.amiga,no.marked.diskusjon,1543,187,33,0.019446081319976428
no.it.diverse,no.standard,605,129,14,0.019444444444444445
no.kryptografi,no.prat.aksjer,359,480,16,0.019441069258809233
no.folklore.overtro,no.spill.rollespill,130,447,11,0.019434628975265017
no.biz.annonser.data,no.org.efn.diskusjon,1548,446,38,0.019427402862985686
no.sport.fotball,no.vit.diverse,629,473,21,0.01942645698427382
no.marked.bil,no.prat.politikk,1423,1150,49,0.01941362916006339
no.eunet.hjelp,no.norsk,244,1962,42,0.019408502772643253
no.ef,no.slekt.programmer,567,589,22,0.019400352733686066
no.medisin,no.tungregning,1038,118,22,0.019400352733686066
no.eunet.diverse,no.multimedia,141,1383,29,0.01939799331103679
no.alt.fan.de-lillos,no.stortinget,176,665,16,0.019393939393939394
no.eunet.diverse,no.norsk,141,1962,40,0.019389238972370333
no.alt.pompelog,no.unix,143,1435,30,0.01937984496124031
no.it.diverse,no.spill.rollespill,605,447,20,0.01937984496124031
no.org.isoc-no,no.prat.narkotika,53,526,11,0.01936619718309859
no.biz,no.irc,55,1472,29,0.019359145527369826
no.alt.sjokolade,no.slekt.etterlysning,656,1240,36,0.01935483870967742
no.marked.bil,no.prat.narkotika,1423,526,37,0.019351464435146442
no.folklore.overtro,no.www,130,3452,68,0.01935116676152533
no.litteratur,no.sources.list,1532,101,31,0.019350811485642945
no.marked,no.vit.diverse,8430,473,169,0.019349667964277537
no.alt.god.jul,no.slekt.programmer,570,589,22,0.019349164467897976
no.hobby.diverse,no.pressemeldinger.diskusjon,817,79,17,0.019340159271899887
no.mswindow,no.norsk,358,1962,44,0.019332161687170474
no.test,no.uninett.skole,6386,522,131,0.019330087059170723
no.ef,no.org.dnd,567,66,12,0.01932367149758454
no.jus,no.sport.fotball,1851,629,47,0.019317714755445952
no.bolig,no.spill.rollespill,978,447,27,0.019313304721030045
no.biz,no.vit.diverse,55,473,10,0.019305019305019305
no.alt.frustrasjoner,no.bibsys,3039,235,62,0.019302615193026153
no.irc,no.tex,1472,218,32,0.019300361881785282
no.biz,no.uninett.diverse,55,262,6,0.01929260450160772
no.news.drift,no.test,379,6386,128,0.019285821907488322
no.alt.flame,no.it.emacs,2514,394,55,0.01927795303189625
no.alt.irctreff,no.it.emacs,82,394,9,0.019271948608137045
no.havforskning,no.pressemeldinger.diskusjon,397,79,9,0.019271948608137045
no.prat.aksjer,no.religion,480,1583,39,0.019268774703557312
no.it.emacs,no.spill,394,2992,64,0.01926550270921132
no.prat.seksualitet,no.pressemeldinger,883,334,23,0.019262981574539362
no.alt.fan.de-lillos,no.prat.seksualitet,176,883,20,0.019249278152069296
no.alt.radio_tv.irma1000,no.norsk,209,1962,41,0.019248826291079813
no.ms-windows,no.uninett.diverse,3235,262,66,0.019236374234916934
no.alt.arkiv,no.org.dnd,199,66,5,0.019230769230769232
no.alt.katter,no.slekt.etterlysning,774,1240,38,0.019230769230769232
no.speider,no.spill.sjakk,491,145,12,0.019230769230769232
no.irc,no.it.os.os2,1472,331,34,0.01921989824759751
no.film,no.typografi,2587,280,54,0.019196587273373623
no.bolig,no.slekt,978,1836,53,0.019195943498732344
no.embnet,no.tex,260,218,9,0.019189765458422176
no.musikk.klassisk,no.tegnsett,229,249,9,0.019189765458422176
no.alt.katter,no.standard,774,129,17,0.019187358916478554
no.alt.fan.de-lillos,no.tegnsett,176,249,8,0.019184652278177457
no.mail.diverse,no.musikk.klassisk,993,229,23,0.019182652210175146
no.alt.sjokolade,no.eunet.diverse,656,141,15,0.01918158567774936
no.irc,no.musikk.klassisk,1472,229,32,0.019173157579388856
no.eunet.hjelp,no.it.emacs,244,394,12,0.019169329073482427
no.musikk.klassisk,no.org.nobug.diverse,229,90,6,0.019169329073482427
no.sources.list,no.tex,101,218,6,0.019169329073482427
no.prat.narkotika,no.test,526,6386,130,0.019168386906517253
no.it.os.os2,no.linux,331,3019,63,0.0191664131426833
no.medisin,no.pressemeldinger.diskusjon,1038,79,21,0.01916058394160584
no.marked.bolig,no.speider,892,491,26,0.01915991156963891
no.marked.diskusjon,no.pressemeldinger.diskusjon,187,79,5,0.019157088122605363
no.litteratur,no.tungregning,1532,118,31,0.019147621988882025
no.sport.diverse,no.sport.orientering,1507,143,31,0.019147621988882025
no.sport.volleyball,no.uninett.diverse,164,262,8,0.019138755980861243
no.marked.bolig,no.typografi,892,280,22,0.019130434782608695
no.alt.frustrasjoner,no.prat.aksjer,3039,480,66,0.019113814074717638
no.biz.annonser,no.sport.fotball,2197,629,53,0.019112874143526866
no.havforskning,no.norsk.fagord,397,243,12,0.01910828025477707
no.alt.fan.de-lillos,no.litteratur,176,1532,32,0.01909307875894988
no.jus,no.uninett.hjelp,1851,124,37,0.019091847265221878
no.folklore.generelt,no.tex,49,218,5,0.019083969465648856
no.eunet.hjelp,no.folklore.overtro,244,130,7,0.01907356948228883
no.prat.aksjer,no.slekt.programmer,480,589,20,0.019065776930409915
no.alt.radio-tv.irma-1000,no.tele,309,2097,45,0.01905972045743329
no.folklore.edb,no.radio_tv,219,583,15,0.01905972045743329
no.radio-tv,no.slekt.etterlysning,2075,1240,62,0.019059329849369814
no.alt.radio_tv.irma1000,no.folklore.edb,209,219,8,0.01904761904761905
no.biz.nettilbydere,no.speider,686,491,22,0.01904761904761905
no.eunet.drift,no.pressemeldinger.diskusjon,135,79,4,0.01904761904761905
no.alt.god.jul,no.test,570,6386,130,0.01904482859654263
no.audio,no.student.nett,2492,452,55,0.01903772931810315
no.eunet.hjelp,no.student.nett,244,452,13,0.01903367496339678
no.bil,no.telepost,2153,417,48,0.0190325138778747
no.folklore.overtro,no.reiser,130,1050,22,0.018998272884283247
no.alt.irc-treff,no.marked.diskusjon,296,187,9,0.0189873417721519
no.alt.mat.drikke,no.sport.fotball,659,629,24,0.0189873417721519
no.alt.amiga,no.alt.frustrasjoner,343,3039,63,0.01898162097017174
no.org.nobug.diverse,no.spill.rollespill,90,447,10,0.018975332068311195
no.bil,no.prat.aksjer,2153,480,49,0.018962848297213623
no.havforskning,no.marked.data,397,7987,156,0.018959649975692758
no.bibsys,no.general,235,7075,136,0.018957345971563982
no.marked.data,no.perl,7987,564,159,0.01894661582459485
no.alt.katter,no.eunet.diverse,774,141,17,0.01893095768374165
no.alt.arkiv,no.spill.rollespill,199,447,12,0.01892744479495268
no.eunet.hjelp,no.pressemeldinger.diskusjon,244,79,6,0.01892744479495268
no.eunet.hjelp,no.perl,244,564,15,0.018915510718789406
no.alt.radio_tv.irma1000,no.news.diverse,209,1892,39,0.018913676042677012
no.alt.fan.de-lillos,no.biz.nettilbydere,176,686,16,0.018912529550827423
no.norsk.fagord,no.reiser,243,1050,24,0.018912529550827423
no.alt.radio-tv.irma-1000,no.sykkel,309,1148,27,0.01888111888111888
no.amiga,no.folklore.overtro,1543,130,31,0.018879415347137638
no.alt.pompel-og-pilt,no.ms-windows,329,3235,66,0.018867924528301886
no.embnet,no.pressemeldinger,260,334,11,0.018867924528301886
no.it.os.os2,no.ms-windows,331,3235,66,0.018857142857142857
no.mswindow,no.spill,358,2992,62,0.018856447688564478
no.biz.diskusjoner,no.tex,431,218,12,0.018838304552590265
no.alt.arkiv,no.prat.seksualitet,199,883,20,0.018832391713747645
no.eunet.drift,no.unix,135,1435,29,0.01881894873458793
no.audio,no.nuug,2492,164,49,0.018795550441120062
no.irc,no.slekt.programmer,1472,589,38,0.018783984181908058
no.irc,no.sources.list,1472,101,29,0.01878238341968912
no.it.diverse,no.prat.aksjer,605,480,20,0.018779342723004695
no.slekt.programmer,no.spill,589,2992,66,0.018776671408250355
no.alt.diskusjoner,no.standard,2367,129,46,0.018775510204081632
no.mac,no.norsk.fagord,2742,243,55,0.01877133105802048
no.musikk.gitar,no.slekt.programmer,1148,589,32,0.0187683284457478
no.pressemeldinger.diskusjon,no.x,79,301,7,0.01876675603217158
no.embnet,no.marked.bil,260,1423,31,0.018765133171912834
no.pc,no.sport.fotball,7028,629,141,0.018759978712080894
no.marked.jobb,no.prat.aksjer,2181,480,49,0.01875957120980092
no.marked.bolig,no.test,892,6386,134,0.018756998880179173
no.religion,no.sources.list,1583,101,31,0.018753781004234724
no.alt.arkiv,no.video,199,942,21,0.01875
no.embnet,no.musikk.klassisk,260,229,9,0.01875
no.bolig,no.sources.wanted,978,218,22,0.018739352640545145
no.prat.aksjer,no.tungregning,480,118,11,0.018739352640545145
no.embnet,no.spill.rollespill,260,447,13,0.018731988472622477
no.alt.irctreff,no.media,82,734,15,0.018726591760299626
no.alt.tegneserier,no.slekt.programmer,1043,589,30,0.018726591760299626
no.biz.annonser.data,no.sport.fotball,1548,629,40,0.018717828731867104
no.psykologi,no.test,584,6386,128,0.01870798012277112
no.alt.radio_tv.irma1000,no.tungregning,209,118,6,0.018691588785046728
no.alt.amiga,no.news.diverse,343,1892,41,0.018687329079307202
no.bil,no.x,2153,301,45,0.0186799501867995
no.speider,no.tex,491,218,13,0.01867816091954023
no.folklore.edb,no.marked.jobb,219,2181,44,0.01867572156196944
no.ai,no.marked.bolig,254,892,21,0.018666666666666668
no.bil,no.mswindow,2153,358,46,0.018661257606490872
no.media,no.mswindow,734,358,20,0.018656716417910446
no.marked.bil,no.news.drift,1423,379,33,0.018654607122668174
no.marked,no.prat.narkotika,8430,526,164,0.0186533212010919
no.marked,no.telepost,8430,417,162,0.01865284974093264
no.eunet.drift,no.lisp,135,302,8,0.018648018648018648
no.biz.annonser.data,no.psykologi,1548,584,39,0.018633540372670808
no.general,no.student.samfund,7075,255,134,0.018621456364647026
no.prat.aksjer,no.unix,480,1435,35,0.018617021276595744
no.prat.politikk,no.sources.wanted,1150,218,25,0.018615040953090096
no.eunet.hjelp,no.mswindow,244,358,11,0.018612521150592216
no.eunet.drift,no.uninett.skole,135,522,12,0.018604651162790697
no.biz,no.folklore.edb,55,219,5,0.01858736059479554
no.folklore.edb,no.velkommen,219,55,5,0.01858736059479554
no.marked.data,no.skole.diverse,7987,563,156,0.01858470335954253
no.vr,no.www,166,3452,66,0.018581081081081082
no.folklore.generelt,no.typografi,49,280,6,0.018575851393188854
no.slekt.programmer,no.uninett.hjelp,589,124,13,0.018571428571428572
no.alt.amiga,no.jus,343,1851,40,0.018570102135561744
no.alt.irctreff,no.lisp,82,302,7,0.01856763925729443
no.biz.annonser,no.prat.ufo,2197,327,46,0.018563357546408393
no.eunet.drift,no.kryptografi,135,359,9,0.018556701030927835
no.lisp,no.marked.data,302,7987,151,0.018554927500614403
no.perl,no.slekt.programmer,564,589,21,0.018551236749116608
no.bibsys,no.vitser,235,3555,69,0.018543402311206665
no.it.diverse,no.nuug,605,164,14,0.018543046357615896
no.media,no.spill.sjakk,734,145,16,0.01853997682502897
no.marked.bil,no.stortinget,1423,665,38,0.018536585365853658
no.alt.amiga,no.irc,343,1472,33,0.018518518518518517
no.alt.tegneserier,no.uninett.drift,1043,112,21,0.018518518518518517
no.it.emacs,no.sources.list,394,101,9,0.018518518518518517
no.musikk.gitar,no.spill.rollespill,1148,447,29,0.018518518518518517
no.ai,no.spill,254,2992,59,0.018512707875745216
no.general,no.sport.fotball,7075,629,140,0.01850872554204125
no.irc,no.uninett.hjelp,1472,124,29,0.018506700701978303
no.news.drift,no.spill.rollespill,379,447,15,0.018495684340320593
no.medisin,no.musikk.klassisk,1038,229,23,0.018488745980707395
no.pressemeldinger.diskusjon,no.telepost,79,417,9,0.018480492813141684
no.speider,no.video,491,942,26,0.01847903340440654
no.alt.irc-treff,no.spill.sjakk,296,145,8,0.018475750577367205
no.kryptografi,no.vitser,359,3555,71,0.018475149622690607
no.reiser,no.tex,1050,218,23,0.018473895582329317
no.kjemi,no.slekt.etterlysning,745,1240,36,0.018471010774756286
no.it.diverse,no.uninett.drift,605,112,13,0.018465909090909092
no.kryptografi,no.mswindow,359,358,13,0.018465909090909092
no.nuug,no.reiser,164,1050,22,0.018456375838926176
no.musikk,no.telepost,3667,417,74,0.018453865336658354
no.musikk.gitar,no.skole.diverse,1148,563,31,0.018452380952380953
no.litteratur,no.uninett.hjelp,1532,124,30,0.01845018450184502
no.student.samfund,no.vitser,255,3555,69,0.018444266238973536
no.ai,no.norsk.fagord,254,243,9,0.018442622950819672
no.ai,no.musikk,254,3667,71,0.018441558441558443
no.slekt.programmer,no.standard,589,129,13,0.018439716312056736
no.eunet.diverse,no.x,141,301,8,0.018433179723502304
no.bibsys,no.marked.bil,235,1423,30,0.018427518427518427
no.marked.jobb,no.radio_tv,2181,583,50,0.018422991893883568
no.alt.tegneserier,no.tungregning,1043,118,21,0.018421052631578946
no.alkohol,no.eunet.drift,1192,135,24,0.01841903300076746
no.prat.ufo,no.spill,327,2992,60,0.01841055538508745
no.nuug,no.pressemeldinger,164,334,9,0.018404907975460124
no.alt.gledesutbrudd,no.standard,1753,129,34,0.0183982683982684
no.spill.rollespill,no.unix,447,1435,34,0.0183982683982684
no.news.diverse,no.sources.list,1892,101,36,0.018395503321410323
no.prat.aksjer,no.standard,480,129,11,0.01839464882943144
no.alt.motorsykler,no.telepost,1688,417,38,0.018384131591678763
no.musikk.gitar,no.test,1148,6386,136,0.018383346850500134
no.marked.bolig,no.prat.ufo,892,327,22,0.018379281537176273
no.alt.fan.de-lillos,no.alt.frustrasjoner,176,3039,58,0.018371872030408617
no.prat.aksjer,no.sport.fotball,480,629,20,0.018365472910927456
no.spill,no.typografi,2992,280,59,0.01836290071584189
no.alt.flame,no.embnet,2514,260,50,0.018355359765051395
no.alt.diskusjoner,no.slekt.etterlysning,2367,1240,65,0.018351214003387916
no.musikk.gitar,no.slekt.etterlysning,1148,1240,43,0.01833688699360341
no.linux,no.prat.aksjer,3019,480,63,0.018335273573923165
no.org.efn.diskusjon,no.test,446,6386,123,0.01833358175585035
no.alt.tegneserier,no.uninett.katalog,1043,68,20,0.01833180568285976
no.alt.flame,no.biz.diskusjoner,2514,431,53,0.018326417704011066
no.medisin,no.sport.fotball,1038,629,30,0.01832620647525962
no.musikk.klassisk,no.net,229,1216,26,0.018322762508809022
no.multimedia,no.musikk.klassisk,1383,229,29,0.01831964624131396
no.org.efn.diskusjon,no.slekt,446,1836,41,0.018295403837572513
no.alt.amiga,no.mail.diverse,343,993,24,0.018292682926829267
no.eunet.hjelp,no.org.nobug.diverse,244,90,6,0.018292682926829267
no.alt.fan.de-lillos,no.net,176,1216,25,0.018288222384784197
no.pressemeldinger,no.uninett.drift,334,112,8,0.0182648401826484
no.spill.sjakk,no.x,145,301,8,0.0182648401826484
no.audio,no.uninett.skole,2492,522,54,0.018243243243243244
no.spill.rollespill,no.sport.diverse,447,1507,35,0.018238665971860343
no.alt.pompelog,no.litteratur,143,1532,30,0.0182370820668693
no.marked.jobb,no.nuug,2181,164,42,0.0182370820668693
no.bil,no.radio_tv,2153,583,49,0.018235950874581318
no.sport.diverse,no.typografi,1507,280,32,0.018233618233618232
no.alt.arkiv,no.radio_tv,199,583,14,0.018229166666666668
no.marked,no.student.nett,8430,452,159,0.018227673965378884
no.embnet,no.norsk.fagord,260,243,9,0.018218623481781375
no.alt.fan.de-lillos,no.news.diverse,176,1892,37,0.018217626784835055
no.spill.rollespill,no.uninett.drift,447,112,10,0.018214936247723135
no.alt.radio-tv.irma-1000,no.spill,309,2992,59,0.018198642813078345
no.alt.god.jul,no.slekt,570,1836,43,0.01819720694033009
no.nuug,no.radio-tv,164,2075,40,0.018190086402910415
no.ai,no.alt.irctreff,254,82,6,0.01818181818181818
no.amiga,no.tegnsett,1543,249,32,0.01818181818181818
no.prat.aksjer,no.psykologi,480,584,19,0.01818181818181818
no.radio-tv,no.vr,2075,166,40,0.01817355747387551
no.alt.irc-treff,no.ms-windows,296,3235,63,0.018166089965397925
no.perl,no.test,564,6386,124,0.018165836507471434
no.embnet,no.marked,260,8430,155,0.01816051552431166
no.ms-windows,no.norsk.fagord,3235,243,62,0.018149882903981264
no.hobby.diverse,no.tegnsett,817,249,19,0.018147086914995225
no.uninett.katalog,no.video,68,942,18,0.018145161290322582
no.alt.katter,no.uninett.hjelp,774,124,16,0.018140589569160998
no.alt.pompelog,no.musikk.gitar,143,1148,23,0.018138801261829655
no.musikk.klassisk,no.nuug,229,164,7,0.018134715025906734
no.c,no.prat.aksjer,1036,480,27,0.018132975151108125
no.alt.irctreff,no.student.samfund,82,255,6,0.01812688821752266
no.bolig,no.org.nobug.diverse,978,90,19,0.01811248808388942
no.media,no.org.isoc-no,734,53,14,0.018111254851228976
no.norsk,no.tungregning,1962,118,37,0.01811062163485071
no.linux,no.marked.diskusjon,3019,187,57,0.018100984439504603
no.alt.irctreff,no.alt.pompelog,82,143,4,0.01809954751131222
no.eunet.drift,no.org.nobug.diverse,135,90,4,0.01809954751131222
no.slekt.programmer,no.student.samfund,589,255,15,0.018094089264173704
no.religion,no.sources.wanted,1583,218,32,0.018089315997738834
no.alt.arkiv,no.slekt.programmer,199,589,14,0.01808785529715762
no.mail.drift,no.mswindow,430,358,14,0.01808785529715762
no.slekt,no.sykkel,1836,1148,53,0.018082565677243263
no.radio_tv,no.reiser,583,1050,29,0.01807980049875312
no.film,no.musikk.klassisk,2587,229,50,0.018076644974692697
no.biz.diskusjoner,no.radio_tv,431,583,18,0.018072289156626505
no.org.nobug.diverse,no.pressemeldinger.diskusjon,90,79,3,0.018072289156626505
no.musikk,no.nuug,3667,164,68,0.01807068828062716
no.mswindow,no.uninett.diverse,358,262,11,0.0180623973727422
no.prat.ufo,no.uninett.hjelp,327,124,8,0.01805869074492099
no.musikk.klassisk,no.org.isoc-no,229,53,5,0.018050541516245487
no.sport.volleyball,no.tungregning,164,118,5,0.018050541516245487
no.alt.arkiv,no.linux,199,3019,57,0.018032268269534957
no.tex,no.www,218,3452,65,0.018030513176144243
no.irc,no.slekt.etterlysning,1472,1240,48,0.018018018018018018
no.alt.flame,no.alt.pompelog,2514,143,47,0.01800766283524904
no.mac,no.student.samfund,2742,255,53,0.018002717391304348
no.marked.diskusjon,no.radio-tv,187,2075,40,0.018001800180018002
no.general,no.spill.rollespill,7075,447,133,0.017999729327378537
no.eunet.diverse,no.student.samfund,141,255,7,0.017994858611825194
no.elektronikk,no.mswindow,2250,358,46,0.01795472287275566
no.marked,no.mswindow,8430,358,155,0.017954361172246032
no.film,no.slekt,2587,1836,78,0.01795166858457998
no.speider,no.vit.diverse,491,473,17,0.01795142555438226
no.alt.radio_tv.irma1000,no.lisp,209,302,9,0.017928286852589643
no.elektronikk,no.slekt.programmer,2250,589,50,0.017927572606669058
no.linux,no.sources.wanted,3019,218,57,0.017924528301886792
no.kultur.fritid.friluftsliv,no.vit.diverse,95,473,10,0.017921146953405017
no.media,no.tungregning,734,118,15,0.017921146953405017
no.org.dnd,no.tex,66,218,5,0.017921146953405017
no.ai,no.general,254,7075,129,0.017916666666666668
no.prat.ufo,no.unix,327,1435,31,0.017908723281340265
no.alt.arkiv,no.radio-tv,199,2075,40,0.017905102954341987
no.amiga,no.pressemeldinger,1543,334,33,0.01789587852494577
no.prat.aksjer,no.video,480,942,25,0.01789549033643522
no.alt.diskusjoner,no.pressemeldinger.diskusjon,2367,79,43,0.0178942987931752
no.prat.politikk,no.slekt.etterlysning,1150,1240,42,0.01788756388415673
no.alt.irc-treff,no.bil,296,2153,43,0.017871986699916874
no.alt.flame,no.pressemeldinger,2514,334,50,0.017869907076483203
