newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.bibsys,no.standard,69,69,3,0.022222222222222223
no.folklore.overtro,no.nuug,9,83,2,0.022222222222222223
no.mail.drift,no.tex,373,87,10,0.022222222222222223
no.org.dnd,no.uninett.drift,24,68,2,0.022222222222222223
no.prat.aksjer,no.tele,303,1538,40,0.02220988339811216
no.havforskning,no.slekt,344,1728,45,0.02220029600394672
no.uninett.katalog,no.uninett.skole,20,395,9,0.022167487684729065
no.bolig,no.typografi,608,176,17,0.02216427640156454
no.alt.pompelog,no.multimedia,143,1241,30,0.022156573116691284
no.audio,no.marked.bolig,2278,538,61,0.022141560798548093
no.tex,no.www,87,560,14,0.022116903633491312
no.vit.diverse,no.x,196,220,9,0.022113022113022112
no.ms-windows,no.speider,2258,423,58,0.02211208539839878
no.alt.motorsykler,no.havforskning,1690,344,44,0.022110552763819097
no.alt.pompel-og-pilt,no.marked.bolig,202,538,16,0.022099447513812154
no.alt.arkiv,no.unix,130,1073,26,0.022090059473237042
no.alt.irc-treff,no.medisin,227,514,16,0.022068965517241378
no.spill,no.test,2771,1212,86,0.022068257634077496
no.alt.mat,no.eunet.drift,1172,125,28,0.02206461780929866
no.marked,no.stortinget,8022,599,186,0.02205097806757558
no.alt.radio_tv.irma1000,no.student.nett,210,300,11,0.022044088176352707
no.news.drift,no.vit.diverse,314,196,11,0.022044088176352707
no.norsk.fagord,no.psykologi,105,405,11,0.022044088176352707
no.embnet,no.perl,218,385,13,0.022033898305084745
no.alt.frustrasjoner,no.student.nett,3040,300,72,0.022031823745410038
no.news.drift,no.prat.politikk,314,382,15,0.022026431718061675
no.it.emacs,no.mac,281,2597,62,0.022017045454545456
no.stortinget,no.tungregning,599,51,14,0.0220125786163522
no.alt.frustrasjoner,no.kryptografi,3040,212,70,0.02199874292897549
no.marked.data,no.sykkel,6029,756,146,0.02199126374453984
no.alt.pompelog,no.norsk,143,1809,42,0.02198952879581152
no.havforskning,no.spill,344,2771,67,0.021981627296587928
no.tegnsett,no.www,184,560,16,0.02197802197802198
no.uninett.diverse,no.uninett.fik,149,37,4,0.02197802197802198
no.alt.config,no.audio,327,2278,56,0.021969399764613574
no.marked.bolig,no.student.nett,538,300,18,0.02195121951219512
no.pc,no.uninett.skole,5333,395,123,0.021944692239072257
no.marked,no.news.drift,8022,314,179,0.021944342282701975
no.ai,no.student.samfund,179,147,7,0.0219435736677116
no.alt.pompel-og-pilt,no.org.efn.diskusjon,202,357,12,0.021937842778793418
no.lisp,no.pressemeldinger.diskusjon,203,30,5,0.021929824561403508
no.alt.pompelog,no.irc,143,1349,32,0.021917808219178082
no.marked,no.medisin,8022,514,183,0.021908296420447743
no.media,no.tegnsett,96,184,6,0.021897810218978103
no.org.nobug.diverse,no.vr,43,97,3,0.021897810218978103
no.ai,no.litteratur,179,1408,34,0.02189311010946555
no.alt.irctreff,no.perl,82,385,10,0.02188183807439825
no.bibsys,no.biz.nettilbydere,69,258,7,0.021875
no.general,no.vit.diverse,5599,196,124,0.02186563216363957
no.eunet.hjelp,no.uninett.diverse,225,149,8,0.02185792349726776
no.linux,no.nuug,2863,83,63,0.021852237252861603
no.kryptografi,no.radio_tv,212,583,17,0.021850899742930592
no.alt.mat,no.slekt,1172,1728,62,0.021846370683579985
no.ms-windows,no.prat.narkotika,2258,316,55,0.021834061135371178
no.alt.sjokolade,no.bibsys,212,69,6,0.02181818181818182
no.eunet.drift,no.lisp,125,203,7,0.021806853582554516
no.alt.config,no.speider,327,423,16,0.021798365122615803
no.alt.pompel-og-pilt,no.x,202,220,9,0.021791767554479417
no.bil,no.test,1461,1212,57,0.021788990825688075
no.bolig,no.sport.diverse,608,1362,42,0.021784232365145227
no.alt.diskusjoner,no.marked.bolig,2183,538,58,0.021779947427713105
no.marked.bolig,no.norsk,538,1809,50,0.021767522855899
no.ai,no.elektronikk,179,1511,36,0.02176541717049577
no.alt.mat,no.biz.diskusjoner,1172,190,29,0.02175543885971493
no.alt.sjokolade,no.biz.nettilbydere,212,258,10,0.021739130434782608
no.folklore.edb,no.org.isoc-no,68,26,2,0.021739130434782608
no.org.nobug.diverse,no.tungregning,43,51,2,0.021739130434782608
no.alt.amiga,no.telepost,256,403,14,0.021705426356589147
no.mail.drift,no.marked.data,373,6029,136,0.021704436642195978
no.alt.frustrasjoner,no.marked.bolig,3040,538,76,0.021701884637350087
no.alt.radio-tv.irma-1000,no.prat.narkotika,202,316,11,0.021696252465483234
no.it.emacs,no.media,281,96,8,0.02168021680216802
no.org.efn.diskusjon,no.prat.aksjer,357,303,14,0.021671826625386997
no.alt.amiga,no.org.efn.diskusjon,256,357,13,0.021666666666666667
no.alt.mat,no.uninett.diverse,1172,149,28,0.02165506573859242
no.ms-windows,no.vit.diverse,2258,196,52,0.02164862614487927
no.psykologi,no.uninett.katalog,405,20,9,0.021634615384615384
no.multimedia,no.skole.diverse,1241,224,31,0.021617852161785217
no.bolig,no.musikk.gitar,608,1047,35,0.021604938271604937
no.eunet.hjelp,no.multimedia,225,1241,31,0.021602787456445994
no.alt.katter,no.spill.rollespill,535,269,17,0.021601016518424398
no.alt.gledesutbrudd,no.alt.irctreff,1621,82,36,0.021595680863827234
no.c,no.vit.diverse,940,196,24,0.02158273381294964
no.folklore.overtro,no.prat.ufo,9,133,3,0.02158273381294964
no.alkohol,no.mswindow,1064,358,30,0.021551724137931036
no.prat.narkotika,no.uninett.skole,316,395,15,0.021551724137931036
no.lisp,no.skole.diverse,203,224,9,0.0215311004784689
no.alt.amiga,no.news.drift,256,314,12,0.021505376344086023
no.alt.irctreff,no.radio_tv,82,583,14,0.021505376344086023
no.kryptografi,no.mswindow,212,358,12,0.021505376344086023
no.mac,no.slekt,2597,1728,91,0.02149267831837506
no.alt.irc-treff,no.linux,227,2863,65,0.021487603305785124
no.perl,no.sykkel,385,756,24,0.021486123545210387
no.alt.pompel-og-pilt,no.biz.annonser,202,1415,34,0.02147820593809223
no.havforskning,no.www,344,560,19,0.021468926553672316
no.net,no.uninett.hjelp,1073,69,24,0.02146690518783542
no.bolig,no.vitser,608,3342,83,0.021463666925265062
no.alt.frustrasjoner,no.uninett.diverse,3040,149,67,0.021460602178090968
no.embnet,no.reiser,218,972,25,0.02145922746781116
no.embnet,no.uninett.katalog,218,20,5,0.02145922746781116
no.musikk.klassisk,no.vr,141,97,5,0.02145922746781116
no.linux,no.speider,2863,423,69,0.021448554553932235
no.ai,no.radio_tv,179,583,16,0.021447721179624665
no.musikk,no.perl,3425,385,80,0.021447721179624665
no.biz.annonser.data,no.prat.ufo,534,133,14,0.021439509954058193
no.stortinget,no.uninett.drift,599,68,14,0.021439509954058193
no.elektronikk,no.student.nett,1511,300,38,0.02143260011280316
no.alt.amiga,no.alt.god.jul,256,459,15,0.02142857142857143
no.alt.arkiv,no.folklore.generelt,130,13,3,0.02142857142857143
no.alt.mat,no.biz.nettilbydere,1172,258,30,0.02142857142857143
no.prat.aksjer,no.radio-tv,303,1319,34,0.021410579345088162
no.bibsys,no.stortinget,69,599,14,0.021406727828746176
no.alt.mat.drikke,no.norsk.fagord,420,105,11,0.021400778210116732
no.alkohol,no.eunet.hjelp,1064,225,27,0.021394611727416798
no.bolig,no.uninett.skole,608,395,21,0.021384928716904276
no.alkohol,no.www,1064,560,34,0.021383647798742137
no.mail.drift,no.marked.diskusjon,373,57,9,0.021377672209026127
no.alt.sjokolade,no.film,212,2416,55,0.02137582588418189
no.bil,no.kryptografi,1461,212,35,0.021367521367521368
no.havforskning,no.marked,344,8022,175,0.02136491270907093
no.marked.jobb,no.uninett.skole,1996,395,50,0.021358393848782572
no.speider,no.tele,423,1538,41,0.021354166666666667
no.ai,no.uninett.skole,179,395,12,0.021352313167259787
no.biz.nettilbydere,no.prat.narkotika,258,316,12,0.021352313167259787
no.reiser,no.skole.diverse,972,224,25,0.02134927412467976
no.medisin,no.uninett.skole,514,395,19,0.021348314606741574
no.mswindow,no.stortinget,358,599,20,0.021344717182497332
no.alt.fan.de-lillos,no.embnet,117,218,7,0.021341463414634148
no.alt.radio-tv.irma-1000,no.prat.ufo,202,133,7,0.021341463414634148
no.musikk.gitar,no.tele,1047,1538,54,0.02133544053733702
no.eunet.drift,no.unix,125,1073,25,0.021312872975277068
no.alt.pompel-og-pilt,no.general,202,5599,121,0.02130281690140845
no.prat.narkotika,no.sport.diverse,316,1362,35,0.02130249543517955
no.alt.tegneserier,no.uninett.diverse,906,149,22,0.021297192642787996
no.alt.frustrasjoner,no.spill.rollespill,3040,269,69,0.021296296296296296
no.marked.bil,no.sykkel,875,756,34,0.021289918597370068
no.alt.pompelog,no.perl,143,385,11,0.02127659574468085
no.alt.pompelog,no.vr,143,97,5,0.02127659574468085
no.folklore.generelt,no.nuug,13,83,2,0.02127659574468085
no.marked.diskusjon,no.tex,57,87,3,0.02127659574468085
no.musikk.klassisk,no.tungregning,141,51,4,0.02127659574468085
no.org.decus,no.pressemeldinger.diskusjon,18,30,1,0.02127659574468085
no.sources.wanted,no.sport.diverse,126,1362,31,0.02127659574468085
no.student.nett,no.sykkel,300,756,22,0.02127659574468085
no.general,no.it.diverse,5599,260,122,0.02126546975771309
no.general,no.kryptografi,5599,212,121,0.021265377855887523
no.net,no.skole.diverse,1073,224,27,0.02125984251968504
no.kjemi,no.marked.bolig,663,538,25,0.021258503401360544
no.news.diverse,no.student.samfund,1727,147,39,0.02125340599455041
no.alt.irc-treff,no.litteratur,227,1408,34,0.021236727045596503
no.kryptografi,no.spill.rollespill,212,269,10,0.021231422505307854
no.biz.annonser.data,no.news.diverse,534,1727,47,0.02122854561878952
no.alt.tegneserier,no.marked.bolig,906,538,30,0.021216407355021217
no.eunet.drift,no.kryptografi,125,212,7,0.021212121212121213
no.org.efn.diskusjon,no.spill.rollespill,357,269,13,0.021207177814029365
no.havforskning,no.tele,344,1538,39,0.021161150298426478
no.alt.katter,no.musikk.klassisk,535,141,14,0.021148036253776436
no.alt.mat,no.speider,1172,423,33,0.02112676056338028
no.irc,no.marked.bolig,1349,538,39,0.021103896103896104
no.audio,no.biz.diskusjoner,2278,190,51,0.021100537856847332
no.it.emacs,no.pc,281,5333,116,0.021098581302291742
no.alt.god.jul,no.marked.data,459,6029,134,0.021089077746301543
no.alt.sjokolade,no.mail.diverse,212,902,23,0.021081576535288724
no.alkohol,no.student.samfund,1064,147,25,0.021079258010118045
no.biz.annonser,no.it.emacs,1415,281,35,0.02107164358819988
no.alt.irc-treff,no.biz.nettilbydere,227,258,10,0.021052631578947368
no.alt.irctreff,no.telepost,82,403,10,0.021052631578947368
no.prat.seksualitet,no.sport.diverse,336,1362,35,0.021046301864101023
no.perl,no.sport.diverse,385,1362,36,0.02104032729398013
no.audio,no.eunet.diverse,2278,100,49,0.0210390725633319
no.bibsys,no.medisin,69,514,12,0.021015761821366025
no.havforskning,no.perl,344,385,15,0.02100840336134454
no.biz.annonser.data,no.vit.diverse,534,196,15,0.02097902097902098
no.folklore.generelt,no.prat.ufo,13,133,3,0.02097902097902098
no.ms-windows,no.skole.diverse,2258,224,51,0.02097902097902098
no.prat.narkotika,no.www,316,560,18,0.02097902097902098
no.musikk.gitar,no.prat.narkotika,1047,316,28,0.020973782771535582
no.alt.fan.de-lillos,no.alt.tegneserier,117,906,21,0.020958083832335328
no.alt.sjokolade,no.mail.drift,212,373,12,0.020942408376963352
no.havforskning,no.marked.bil,344,875,25,0.020938023450586266
no.biz.nettilbydere,no.linux,258,2863,64,0.02093555773634282
no.linux,no.mswindow,2863,358,66,0.020919175911251982
no.alt.fan.de-lillos,no.alt.mat.drikke,117,420,11,0.02091254752851711
no.hobby.diverse,no.prat.narkotika,270,316,12,0.020905923344947737
no.mac,no.prat.politikk,2597,382,61,0.020904729266620972
no.radio-tv,no.vit.diverse,1319,196,31,0.020889487870619946
no.sport.diverse,no.student.nett,1362,300,34,0.020884520884520884
no.alt.katter,no.marked,535,8022,175,0.02087807205917442
no.alt.mat.drikke,no.standard,420,69,10,0.020876826722338204
no.alt.mat.drikke,no.uninett.hjelp,420,69,10,0.020876826722338204
no.marked.bolig,no.student.samfund,538,147,14,0.020864381520119227
no.ms-windows,no.prat.seksualitet,2258,336,53,0.02085792994883904
no.alt.flame,no.marked.data,2346,6029,171,0.02084349098000975
no.alt.pompel-og-pilt,no.musikk.klassisk,202,141,7,0.020833333333333332
no.folklore.edb,no.pressemeldinger.diskusjon,68,30,2,0.020833333333333332
no.havforskning,no.vr,344,97,9,0.020833333333333332
no.standard,no.typografi,69,176,5,0.020833333333333332
no.multimedia,no.test,1241,1212,50,0.020807324178110695
no.norsk.fagord,no.unix,105,1073,24,0.02079722703639515
no.alt.fan.de-lillos,no.speider,117,423,11,0.020793950850661626
no.mail.diverse,no.sources.list,902,31,19,0.020787746170678335
no.alt.gledesutbrudd,no.student.samfund,1621,147,36,0.020785219399538105
no.lisp,no.musikk.klassisk,203,141,7,0.020771513353115726
no.prat.narkotika,no.sport.fotball,316,372,14,0.020771513353115726
no.biz.annonser.data,no.norsk.fagord,534,105,13,0.020766773162939296
no.alt.irc-treff,no.uninett.drift,227,68,6,0.020761245674740483
no.biz.diskusjoner,no.norsk.fagord,190,105,6,0.020761245674740483
no.eunet.diverse,no.jus,100,1720,37,0.02075154234436343
no.prat.narkotika,no.typografi,316,176,10,0.02074688796680498
no.alt.pompelog,no.student.nett,143,300,9,0.020737327188940093
no.general,no.mswindow,5599,358,121,0.020733379026730638
no.alt.radio_tv.irma1000,no.norsk,210,1809,41,0.020728008088978768
no.marked.jobb,no.x,1996,220,45,0.020727775218793182
no.mswindow,no.norsk,358,1809,44,0.02072538860103627
no.prat.narkotika,no.speider,316,423,15,0.020718232044198894
no.biz.diskusjoner,no.prat.aksjer,190,303,10,0.020703933747412008
no.skole.diverse,no.spill.rollespill,224,269,10,0.020703933747412008
no.film,no.uninett.skole,2416,395,57,0.020697167755991286
no.alt.irc-treff,no.prat.narkotika,227,316,11,0.020676691729323307
no.elektronikk,no.medisin,1511,514,41,0.02066532258064516
no.eunet.diverse,no.student.samfund,100,147,5,0.02066115702479339
no.general,no.tegnsett,5599,184,117,0.02064948817507942
no.prat.narkotika,no.pressemeldinger.diskusjon,316,30,7,0.02064896755162242
no.speider,no.spill.rollespill,423,269,14,0.02064896755162242
no.hobby.diverse,no.sport.diverse,270,1362,33,0.020637898686679174
no.hobby.diverse,no.mail.drift,270,373,13,0.020634920634920634
no.spill,no.uninett.skole,2771,395,64,0.020631850419084462
no.alt.tegneserier,no.marked.bil,906,875,36,0.020630372492836675
no.sykkel,no.tegnsett,756,184,19,0.02062975027144408
no.it.emacs,no.marked.jobb,281,1996,46,0.020618556701030927
no.media,no.student.nett,96,300,8,0.020618556701030927
no.news.diverse,no.prat.aksjer,1727,303,41,0.020613373554550025
no.alt.fan.de-lillos,no.radio-tv,117,1319,29,0.02061122956645345
no.musikk,no.musikk.klassisk,3425,141,72,0.0206067544361763
no.mail.drift,no.test,373,1212,32,0.0206052801030264
no.marked.bolig,no.musikk.gitar,538,1047,32,0.0206052801030264
no.alt.arkiv,no.prat.narkotika,130,316,9,0.020594965675057208
no.alt.katter,no.biz.nettilbydere,535,258,16,0.02059202059202059
no.alt.flame,no.prat.politikk,2346,382,55,0.0205761316872428
no.marked.bil,no.medisin,875,514,28,0.020573108008817047
no.amiga,no.www,333,560,18,0.02057142857142857
no.media,no.stortinget,96,599,14,0.020558002936857563
no.audio,no.telepost,2278,403,54,0.020555767034640272
no.uninett.hjelp,no.unix,69,1073,23,0.020554066130473638
no.alt.irc-treff,no.elektronikk,227,1511,35,0.020551967116852612
no.ms-windows,no.typografi,2258,176,49,0.020545073375262055
no.alt.mat,no.spill.rollespill,1172,269,29,0.020538243626062325
no.biz.annonser,no.typografi,1415,176,32,0.02052597819114817
no.alt.arkiv,no.bibsys,130,69,4,0.020512820512820513
no.alt.arkiv,no.uninett.hjelp,130,69,4,0.020512820512820513
no.biz.diskusjoner,no.folklore.overtro,190,9,4,0.020512820512820513
no.it.emacs,no.test,281,1212,30,0.02050580997949419
no.alt.katter,no.www,535,560,22,0.02050326188257223
no.medisin,no.spill,514,2771,66,0.02050326188257223
no.marked.bolig,no.mswindow,538,358,18,0.02050113895216401
no.alt.motorsykler,no.alt.radio-tv.irma-1000,1690,202,38,0.020496224379719527
no.news.drift,no.slekt,314,1728,41,0.02048975512243878
no.multimedia,no.prat.aksjer,1241,303,31,0.020489094514210177
no.havforskning,no.vitser,344,3342,74,0.020487264673311186
no.musikk.gitar,no.uninett.diverse,1047,149,24,0.020477815699658702
no.pressemeldinger.diskusjon,no.spill.rollespill,30,269,6,0.020477815699658702
no.news.diverse,no.uninett.drift,1727,68,36,0.02046617396247868
no.alt.gledesutbrudd,no.skole.diverse,1621,224,37,0.020464601769911505
no.biz.annonser.data,no.test,534,1212,35,0.020455873758036237
no.alt.gledesutbrudd,no.eunet.hjelp,1621,225,37,0.02045328911000553
no.biz.nettilbydere,no.pc,258,5333,112,0.02044168643913123
no.alt.frustrasjoner,no.mswindow,3040,358,68,0.02042042042042042
no.alt.arkiv,no.hobby.diverse,130,270,8,0.02040816326530612
no.alt.arkiv,no.uninett.katalog,130,20,3,0.02040816326530612
no.alt.fan.de-lillos,no.nuug,117,83,4,0.02040816326530612
no.biz.annonser,no.perl,1415,385,36,0.02040816326530612
no.pressemeldinger.diskusjon,no.uninett.katalog,30,20,1,0.02040816326530612
no.medisin,no.vitser,514,3342,77,0.020375760783276
no.alt.config,no.skole.diverse,327,224,11,0.020370370370370372
no.media,no.psykologi,96,405,10,0.020366598778004074
no.prat.aksjer,no.stortinget,303,599,18,0.020361990950226245
no.elektronikk,no.uninett.skole,1511,395,38,0.020342612419700215
no.bil,no.uninett.skole,1461,395,37,0.02034084661902144
no.alt.pompel-og-pilt,no.student.nett,202,300,10,0.02032520325203252
no.alt.radio-tv.irma-1000,no.student.nett,202,300,10,0.02032520325203252
no.biz.annonser.data,no.unix,534,1073,32,0.020317460317460317
no.prat.aksjer,no.uninett.diverse,303,149,9,0.020316027088036117
no.alt.katter,no.uninett.drift,535,68,12,0.02030456852791878
no.marked.jobb,no.prat.narkotika,1996,316,46,0.02030008826125331
no.alt.katter,no.hobby.diverse,535,270,16,0.020278833967046894
no.mac,no.speider,2597,423,60,0.02027027027027027
no.perl,no.uninett.drift,385,68,9,0.02027027027027027
no.sources.wanted,no.typografi,126,176,6,0.02027027027027027
no.spill.rollespill,no.tegnsett,269,184,9,0.02027027027027027
no.c,no.slekt,940,1728,53,0.02026768642447419
no.c,no.spill.rollespill,940,269,24,0.020253164556962026
no.biz.annonser,no.student.samfund,1415,147,31,0.020248203788373612
no.norsk.fagord,no.religion,105,1105,24,0.02023608768971332
no.alt.config,no.org.isoc-no,327,26,7,0.02023121387283237
no.ai,no.tele,179,1538,34,0.020202020202020204
no.bibsys,no.prat.ufo,69,133,4,0.020202020202020204
no.eunet.diverse,no.lisp,100,203,6,0.020202020202020204
no.folklore.edb,no.prat.seksualitet,68,336,8,0.020202020202020204
no.uninett.skole,no.vitser,395,3342,74,0.020202020202020204
no.musikk.klassisk,no.news.drift,141,314,9,0.020179372197309416
no.student.nett,no.www,300,560,17,0.020166073546856466
no.eunet.drift,no.multimedia,125,1241,27,0.020164301717699777
no.biz.nettilbydere,no.video,258,248,10,0.020161290322580645
no.elektronikk,no.it.diverse,1511,260,35,0.020161290322580645
no.eunet.hjelp,no.it.emacs,225,281,10,0.020161290322580645
no.lisp,no.prat.aksjer,203,303,10,0.020161290322580645
no.mail.drift,no.prat.ufo,373,133,10,0.020161290322580645
no.test,no.vitser,1212,3342,90,0.020161290322580645
no.radio-tv,no.uninett.diverse,1319,149,29,0.020152883947185545
no.kjemi,no.student.samfund,663,147,16,0.020151133501259445
no.bibsys,no.nuug,69,83,3,0.020134228187919462
no.jus,no.norsk.fagord,1720,105,36,0.020122973728339856
no.mswindow,no.uninett.diverse,358,149,10,0.02012072434607646
no.alt.pompelog,no.kryptografi,143,212,7,0.020114942528735632
no.it.diverse,no.marked.data,260,6029,124,0.020113544201135442
no.biz.diskusjoner,no.folklore.generelt,190,13,4,0.020100502512562814
no.audio,no.medisin,2278,514,55,0.02009499451954695
no.it.diverse,no.video,260,248,10,0.020080321285140562
no.alt.god.jul,no.bolig,459,608,21,0.020076481835564052
no.ai,no.sources.wanted,179,126,6,0.020066889632107024
no.eunet.hjelp,no.perl,225,385,12,0.020066889632107024
no.bolig,no.mswindow,608,358,19,0.02006335797254488
no.marked.data,no.radio_tv,6029,583,130,0.02005553841406973
no.ef,no.slekt,510,1728,44,0.020054694621695533
no.medisin,no.student.nett,514,300,16,0.020050125313283207
no.linux,no.uninett.skole,2863,395,64,0.020037570444583593
no.reiser,no.telepost,972,403,27,0.020029673590504452
no.alt.arkiv,no.radio_tv,130,583,14,0.020028612303290415
no.alt.flame,no.alt.radio-tv.irma-1000,2346,202,50,0.020016012810248198
no.marked.jobb,no.sykkel,1996,756,54,0.02001482579688658
no.alt.radio_tv.irma1000,no.news.diverse,210,1727,38,0.020010531858873092
no.film,no.tegnsett,2416,184,51,0.02000784621420165
no.alt.arkiv,no.irc,130,1349,29,0.02
no.jus,no.spill.rollespill,1720,269,39,0.02
no.marked.bolig,no.typografi,538,176,14,0.02
no.news.drift,no.org.nobug.diverse,314,43,7,0.02
no.prat.aksjer,no.reiser,303,972,25,0.02
no.prat.ufo,no.skole.diverse,133,224,7,0.02
no.alt.katter,no.musikk.gitar,535,1047,31,0.019987105093488073
no.alkohol,no.alt.sjokolade,1064,212,25,0.019984012789768184
no.c,no.prat.seksualitet,940,336,25,0.019984012789768184
no.biz.diskusjoner,no.hobby.diverse,190,270,9,0.019955654101995565
no.alt.motorsykler,no.www,1690,560,44,0.019945602901178604
no.reiser,no.slekt.etterlysning,972,869,36,0.019944598337950138
no.alt.mat,no.it.diverse,1172,260,28,0.019943019943019943
no.it.diverse,no.psykologi,260,405,13,0.019938650306748466
no.havforskning,no.hobby.diverse,344,270,12,0.019933554817275746
no.it.emacs,no.org.isoc-no,281,26,6,0.019933554817275746
no.alt.motorsykler,no.org.efn.diskusjon,1690,357,40,0.019930244145490782
no.alt.arkiv,no.prat.politikk,130,382,10,0.0199203187250996
no.elektronikk,no.it.emacs,1511,281,35,0.0199203187250996
no.alt.fan.de-lillos,no.havforskning,117,344,9,0.01991150442477876
no.mail.drift,no.slekt,373,1728,41,0.019902912621359223
no.ef,no.norsk.fagord,510,105,12,0.01990049751243781
no.alt.radio_tv.irma1000,no.uninett.diverse,210,149,7,0.019886363636363636
no.embnet,no.musikk.klassisk,218,141,7,0.019886363636363636
no.mswindow,no.spill,358,2771,61,0.019882659713168188
no.marked,no.slekt,8022,1728,190,0.0198744769874477
no.alt.arkiv,no.org.dnd,130,24,3,0.019867549668874173
no.lisp,no.marked.bil,203,875,21,0.019867549668874173
no.norsk.fagord,no.org.efn.diskusjon,105,357,9,0.019867549668874173
no.alt.radio-tv.irma-1000,no.general,202,5599,113,0.019866385372714488
no.elektronikk,no.tegnsett,1511,184,33,0.019855595667870037
no.multimedia,no.student.samfund,1241,147,27,0.019838354151359296
no.marked.diskusjon,no.www,57,560,12,0.019834710743801654
no.news.drift,no.prat.aksjer,314,303,12,0.019834710743801654
no.alt.arkiv,no.religion,130,1105,24,0.01981833195706028
no.eunet.hjelp,no.stortinget,225,599,16,0.019801980198019802
no.kryptografi,no.vr,212,97,6,0.019801980198019802
no.pressemeldinger.diskusjon,no.typografi,30,176,4,0.019801980198019802
no.musikk,no.slekt,3425,1728,100,0.019790223629527013
no.biz.diskusjoner,no.radio_tv,190,583,15,0.01978891820580475
no.marked.bolig,no.radio-tv,538,1319,36,0.019769357495881382
no.speider,no.unix,423,1073,29,0.019768234492160874
no.linux,no.prat.seksualitet,2863,336,62,0.01976410583359898
no.alt.irctreff,no.typografi,82,176,5,0.019762845849802372
no.marked.bil,no.norsk,875,1809,52,0.019756838905775075
no.hobby.diverse,no.net,270,1073,26,0.019741837509491267
no.alt.motorsykler,no.radio_tv,1690,583,44,0.01973979362943024
no.alt.irc-treff,no.nuug,227,83,6,0.019736842105263157
no.biz.annonser,no.sykkel,1415,756,42,0.01972757162987318
no.alt.pompelog,no.litteratur,143,1408,30,0.01972386587771203
no.irc,no.marked.bil,1349,875,43,0.019715726730857405
no.alt.pompelog,no.musikk.gitar,143,1047,23,0.01970865467009426
no.alt.radio-tv.irma-1000,no.alt.sjokolade,202,212,8,0.019704433497536946
no.alt.arkiv,no.prat.seksualitet,130,336,9,0.019693654266958426
no.alt.diskusjoner,no.student.samfund,2183,147,45,0.019693654266958426
no.kjemi,no.spill.rollespill,663,269,18,0.019693654266958426
no.sport.fotball,no.www,372,560,18,0.019693654266958426
no.general,no.uninett.diverse,5599,149,111,0.019691325172964343
no.embnet,no.student.nett,218,300,10,0.01968503937007874
no.speider,no.student.samfund,423,147,11,0.01967799642218247
no.skole.diverse,no.tex,224,87,6,0.019672131147540985
no.linux,no.vit.diverse,2863,196,59,0.019666666666666666
no.c,no.vr,940,97,20,0.01966568338249754
no.ai,no.stortinget,179,599,15,0.019659239842726082
no.alt.mat.drikke,no.mswindow,420,358,15,0.019659239842726082
no.alt.motorsykler,no.it.emacs,1690,281,38,0.01965856182100362
no.biz.annonser,no.telepost,1415,403,35,0.01962983735277622
no.marked.bolig,no.unix,538,1073,31,0.019620253164556962
no.ai,no.prat.ufo,179,133,6,0.0196078431372549
no.alt.diskusjoner,no.norsk.fagord,2183,105,44,0.0196078431372549
no.alt.pompelog,no.religion,143,1105,24,0.0196078431372549
no.bibsys,no.tex,69,87,3,0.0196078431372549
no.ef,no.hobby.diverse,510,270,15,0.0196078431372549
no.eunet.diverse,no.kryptografi,100,212,6,0.0196078431372549
no.eunet.drift,no.uninett.skole,125,395,10,0.0196078431372549
no.folklore.overtro,no.org.nobug.diverse,9,43,1,0.0196078431372549
no.havforskning,no.typografi,344,176,10,0.0196078431372549
no.mail.drift,no.prat.aksjer,373,303,13,0.0196078431372549
no.general,no.marked.bolig,5599,538,118,0.0196045854793155
no.kryptografi,no.mac,212,2597,54,0.019600725952813067
no.marked,no.org.efn.diskusjon,8022,357,161,0.019591141396933562
no.spill,no.student.nett,2771,300,59,0.019588313413014608
no.sources.wanted,no.unix,126,1073,23,0.0195578231292517
no.alt.pompel-og-pilt,no.news.diverse,202,1727,37,0.019556025369978858
no.lisp,no.speider,203,423,12,0.019543973941368076
no.mail.drift,no.mswindow,373,358,14,0.019525801952580194
no.alt.katter,no.marked.bil,535,875,27,0.019522776572668113
no.eunet.hjelp,no.kjemi,225,663,17,0.01951779563719862
no.alt.fan.de-lillos,no.ef,117,510,12,0.01951219512195122
no.musikk.klassisk,no.uninett.drift,141,68,4,0.01951219512195122
no.biz.annonser.data,no.linux,534,2863,65,0.019507803121248498
no.alt.radio-tv.irma-1000,no.religion,202,1105,25,0.01950078003120125
no.bibsys,no.kjemi,69,663,14,0.019498607242339833
no.kjemi,no.uninett.hjelp,663,69,14,0.019498607242339833
no.alt.gledesutbrudd,no.slekt,1621,1728,64,0.019482496194824964
no.news.drift,no.norsk.fagord,314,105,8,0.019464720194647202
no.alt.irc-treff,no.multimedia,227,1241,28,0.019444444444444445
no.alt.radio-tv.irma-1000,no.hobby.diverse,202,270,9,0.019438444924406047
no.perl,no.tex,385,87,9,0.019438444924406047
no.it.diverse,no.marked.jobb,260,1996,43,0.019430637144148215
no.alt.irc-treff,no.www,227,560,15,0.019430051813471502
no.bolig,no.stortinget,608,599,23,0.019425675675675675
no.perl,no.vitser,385,3342,71,0.019420131291028448
no.ai,no.sources.list,179,31,4,0.019417475728155338
no.bibsys,no.musikk.klassisk,69,141,4,0.019417475728155338
