newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.alt.arkiv,no.it.diverse,160,574,16,0.022284122562674095
no.alt.config,no.org.dnd,314,53,8,0.022284122562674095
no.alt.config,no.uninett.katalog,314,53,8,0.022284122562674095
no.it.emacs,no.vr,248,119,8,0.022284122562674095
no.alt.flame,no.pressemeldinger,1737,328,45,0.022277227722772276
no.alt.irc-treff,no.sport.diverse,237,1094,29,0.02227342549923195
no.marked.jobb,no.reiser,1616,633,49,0.022272727272727274
no.multimedia,no.standard,910,100,22,0.022267206477732792
no.hobby.diverse,no.student.nett,790,358,25,0.02226179875333927
no.kryptografi,no.video,245,903,25,0.02226179875333927
no.irc,no.slekt,1144,1336,54,0.02225886232481451
no.amiga,no.test,1520,6244,169,0.022251481237656353
no.ai,no.musikk.gitar,214,798,22,0.022222222222222223
no.alt.katter,no.uninett.katalog,453,53,11,0.022222222222222223
no.org.dnd,no.uninett.diverse,53,177,5,0.022222222222222223
no.prat.seksualitet,no.tex,848,210,23,0.022222222222222223
no.news.diverse,no.sport.fotball,1446,303,38,0.022209234365867914
no.havforskning,no.video,202,903,24,0.022201665124884366
no.marked.bolig,no.nuug,537,108,14,0.022187004754358162
no.marked,no.vit.diverse,6278,449,146,0.02218507825558426
no.alt.katter,no.standard,453,100,12,0.022181146025878003
no.biz.diskusjoner,no.linux,326,2396,59,0.022155463762673678
no.bibsys,no.musikk.gitar,218,798,22,0.022132796780684104
no.musikk.klassisk,no.org.nobug.diverse,155,76,5,0.022123893805309734
no.medisin,no.slekt,928,1336,49,0.022121896162528215
no.alt.irc-treff,no.amiga,237,1520,38,0.02210587550901687
no.mail.diverse,no.uninett.hjelp,657,83,16,0.022099447513812154
no.alt.katter,no.musikk.gitar,453,798,27,0.022058823529411766
no.folklore.overtro,no.musikk.klassisk,123,155,6,0.022058823529411766
no.alt.arkiv,no.biz.annonser,160,1973,46,0.022041207474844275
no.alt.mat.drikke,no.mac,516,2036,55,0.022026431718061675
no.org.efn.diskusjon,no.pc,320,5852,133,0.022023513826792514
no.org.isoc-no,no.speider,50,368,9,0.022004889975550123
no.org.nobug.diverse,no.spill.rollespill,76,342,9,0.022004889975550123
no.skole.diverse,no.spill,538,2481,65,0.022004062288422478
no.amiga,no.kryptografi,1520,245,38,0.022003474232773594
no.alkohol,no.sources.wanted,880,142,22,0.022
no.alt.arkiv,no.marked.bolig,160,537,15,0.021994134897360705
no.alt.radio-tv.irma-1000,no.religion,269,1359,35,0.02197112366603892
no.medisin,no.pressemeldinger,928,328,27,0.021969080553295363
no.folklore.edb,no.skole.diverse,207,538,16,0.02194787379972565
no.havforskning,no.marked.diskusjon,202,171,8,0.021917808219178082
no.ai,no.prat.ufo,214,299,11,0.021912350597609563
no.tegnsett,no.www,150,3396,76,0.02190201729106628
no.prat.narkotika,no.spill,414,2481,62,0.02188492763854571
no.alt.radio-tv.irma-1000,no.biz.annonser,269,1973,48,0.02187784867821331
no.biz.diskusjoner,no.pressemeldinger,326,328,14,0.021875
no.litteratur,no.prat.aksjer,1161,381,33,0.02186878727634195
no.alt.katter,no.slekt.programmer,453,576,22,0.021847070506454815
no.ai,no.folklore.edb,214,207,9,0.021844660194174758
no.embnet,no.marked.diskusjon,63,171,5,0.021834061135371178
no.alt.radio-tv.irma-1000,no.it.diverse,269,574,18,0.02181818181818182
no.org.dnd,no.x,53,228,6,0.02181818181818182
no.reiser,no.tex,633,210,18,0.02181818181818182
no.spill.rollespill,no.uninett.skole,342,455,17,0.021794871794871794
no.biz.nettilbydere,no.student.samfund,656,188,18,0.021791767554479417
no.film,no.mail.drift,1867,243,45,0.021791767554479417
no.alt.sjokolade,no.sport.fotball,635,303,20,0.02178649237472767
no.hobby.diverse,no.mail.drift,790,243,22,0.021760633036597428
no.bil,no.lisp,1920,194,45,0.021749637506041565
no.marked.bolig,no.pc,537,5852,136,0.02174956021109867
no.alt.arkiv,no.eunet.drift,160,75,5,0.021739130434782608
no.alt.fan.de-lillos,no.uninett.katalog,88,53,3,0.021739130434782608
no.bibsys,no.prat.ufo,218,299,11,0.021739130434782608
no.org.efn.diskusjon,no.spill.sjakk,320,103,9,0.021739130434782608
no.org.nobug.diverse,no.telepost,76,112,4,0.021739130434782608
no.musikk.gitar,no.prat.seksualitet,798,848,35,0.021725636250775917
no.ms-windows,no.prat.narkotika,2456,414,61,0.021715913136347454
no.psykologi,no.spill.rollespill,458,342,17,0.021711366538952746
no.marked,no.stortinget,6278,501,144,0.021703089675960813
no.ef,no.slekt.programmer,319,576,19,0.021689497716894976
no.ef,no.pc,319,5852,131,0.021688741721854303
no.kryptografi,no.uninett.drift,245,85,7,0.021671826625386997
no.kryptografi,no.speider,245,368,13,0.021666666666666667
no.stortinget,no.telepost,501,112,13,0.021666666666666667
no.marked.bolig,no.spill,537,2481,64,0.021665538253215978
no.org.efn.diskusjon,no.slekt.programmer,320,576,19,0.021664766248574687
no.biz,no.biz.annonser,55,1973,43,0.021662468513853905
no.folklore.generelt,no.mail.drift,40,243,6,0.021660649819494584
no.alt.flame,no.amiga,1737,1520,69,0.02164366373902133
no.alt.pompel-og-pilt,no.biz.annonser,293,1973,48,0.02164111812443643
no.alt.flame,no.alt.pompel-og-pilt,1737,293,43,0.021640664318067437
no.ef,no.spill.rollespill,319,342,14,0.021638330757341576
no.slekt.programmer,no.uninett.drift,576,85,14,0.021638330757341576
no.litteratur,no.sport.fotball,1161,303,31,0.021632937892533146
no.alkohol,no.marked.bolig,880,537,30,0.021629416005767843
no.c,no.org.nobug.diverse,727,76,17,0.021628498727735368
no.biz.diskusjoner,no.mac,326,2036,50,0.02162629757785467
no.hobby.diverse,no.slekt,790,1336,45,0.02162421912542047
no.net,no.uninett.hjelp,862,83,20,0.021621621621621623
no.media,no.sources.wanted,709,142,18,0.021608643457382955
no.spill.sjakk,no.x,103,228,7,0.021604938271604937
no.ai,no.film,214,1867,44,0.021600392734413353
no.prat.aksjer,no.tungregning,381,92,10,0.02159827213822894
no.alt.katter,no.spill,453,2481,62,0.02158774373259053
no.linux,no.reiser,2396,633,64,0.021585160202360877
no.general,no.mail.drift,5485,243,121,0.021580167647583377
no.alt.arkiv,no.elektronikk,160,1924,44,0.021568627450980392
no.bibsys,no.sport.fotball,218,303,11,0.021568627450980392
no.alt.mat.drikke,no.standard,516,100,13,0.02155887230514096
no.it.os.os2,no.tegnsett,324,150,10,0.021551724137931036
no.alt.radio-tv.irma-1000,no.reiser,269,633,19,0.021517553793884484
no.marked.jobb,no.student.samfund,1616,188,38,0.021517553793884484
no.alt.mat.drikke,no.slekt.programmer,516,576,23,0.021515434985968196
no.student.samfund,no.sykkel,188,999,25,0.021514629948364887
no.jus,no.spill.rollespill,1415,342,37,0.021511627906976746
no.folklore.generelt,no.tegnsett,40,150,4,0.021505376344086023
no.film,no.uninett.diverse,1867,177,43,0.02148925537231384
no.sources.wanted,no.sport.diverse,142,1094,26,0.021487603305785124
no.alt.pompel-og-pilt,no.prat.seksualitet,293,848,24,0.021486123545210387
no.bibsys,no.unix,218,1161,29,0.02148148148148148
no.film,no.speider,1867,368,47,0.021480804387568556
no.bibsys,no.tex,218,210,9,0.021479713603818614
no.bil,no.psykologi,1920,458,50,0.02147766323024055
no.alt.pompel-og-pilt,no.folklore.generelt,293,40,7,0.02147239263803681
no.mail.drift,no.pressemeldinger,243,328,12,0.02146690518783542
no.medisin,no.vr,928,119,22,0.021463414634146343
no.alt.pompel-og-pilt,no.musikk,293,2992,69,0.021455223880597014
no.bil,no.news.drift,1920,223,45,0.021448999046711152
no.marked.bolig,no.radio-tv,537,1987,53,0.021448806151355727
no.speider,no.www,368,3396,79,0.021438263229308006
no.folklore.generelt,no.spill.sjakk,40,103,3,0.02142857142857143
no.org.nobug.diverse,no.tex,76,210,6,0.02142857142857143
no.lisp,no.marked.bil,194,998,25,0.021422450728363324
no.biz.annonser.data,no.musikk.gitar,1493,798,48,0.02139991083370486
no.sport.diverse,no.typografi,1094,243,28,0.0213903743315508
no.alt.flame,no.mac,1737,2036,79,0.021386031402273957
no.media,no.spill.rollespill,709,342,22,0.021379980563654033
no.test,no.vit.diverse,6244,449,140,0.021364260643979855
no.alt.gledesutbrudd,no.marked.diskusjon,1359,171,32,0.021361815754339118
no.alt.amiga,no.lisp,93,194,6,0.021352313167259787
no.irc,no.standard,1144,100,26,0.021346469622331693
no.uninett.hjelp,no.unix,83,1161,26,0.021346469622331693
no.alt.pompel-og-pilt,no.sykkel,293,999,27,0.021343873517786563
no.alt.katter,no.mac,453,2036,52,0.021337710299548625
no.alt.mat.drikke,no.pressemeldinger.diskusjon,516,59,12,0.021314387211367674
no.kjemi,no.spill,490,2481,62,0.02131316603643864
no.bolig,no.slekt.programmer,862,576,30,0.02130681818181818
no.net,no.slekt.programmer,862,576,30,0.02130681818181818
no.multimedia,no.slekt.programmer,910,576,31,0.021305841924398626
no.religion,no.speider,1359,368,36,0.021289178001182733
no.film,no.kryptografi,1867,245,44,0.02127659574468085
no.mail.diverse,no.sport.fotball,657,303,20,0.02127659574468085
no.sport.volleyball,no.uninett.diverse,159,177,7,0.02127659574468085
no.slekt,no.unix,1336,1161,52,0.0212678936605317
no.radio-tv,no.speider,1987,368,49,0.021248915871639202
no.mail.diverse,no.telepost,657,112,16,0.021248339973439574
no.norsk.fagord,no.radio-tv,225,1987,46,0.02123730378578024
no.musikk,no.slekt,2992,1336,90,0.021236432279377066
no.biz.nettilbydere,no.tex,656,210,18,0.02122641509433962
no.alt.arkiv,no.norsk.fagord,160,225,8,0.021220159151193633
no.nuug,no.video,108,903,21,0.021212121212121213
no.alt.sjokolade,no.pressemeldinger,635,328,20,0.021208907741251327
no.marked.diskusjon,no.uninett.skole,171,455,13,0.021207177814029365
no.net,no.spill.rollespill,862,342,25,0.021204410517387615
no.alt.fan.de-lillos,no.alt.tegneserier,88,779,18,0.02120141342756184
no.telepost,no.uninett.diverse,112,177,6,0.02120141342756184
no.c,no.tungregning,727,92,17,0.02119700748129676
no.folklore.edb,no.sport.diverse,207,1094,27,0.02119309262166405
no.alt.fan.de-lillos,no.alt.sjokolade,88,635,15,0.0211864406779661
no.eunet.hjelp,no.standard,141,100,5,0.0211864406779661
no.pressemeldinger,no.tele,328,1842,45,0.021176470588235293
no.alt.amiga,no.standard,93,100,4,0.021164021164021163
no.biz.nettilbydere,no.test,656,6244,143,0.021163238123427557
no.elektronikk,no.it.emacs,1924,248,45,0.021156558533145273
no.folklore.edb,no.it.os.os2,207,324,11,0.021153846153846155
no.alt.flame,no.lisp,1737,194,40,0.021152829190904283
no.prat.aksjer,no.reiser,381,633,21,0.021148036253776436
no.elektronikk,no.prat.ufo,1924,299,46,0.021129995406522738
no.ai,no.linux,214,2396,54,0.02112676056338028
no.org.dnd,no.tungregning,53,92,3,0.02112676056338028
no.student.samfund,no.tele,188,1842,42,0.02112676056338028
no.bil,no.folklore.edb,1920,207,44,0.02112337974075852
no.prat.aksjer,no.skole.diverse,381,538,19,0.021111111111111112
no.general,no.uninett.diverse,5485,177,117,0.021100090171325518
no.general,no.x,5485,228,118,0.021090259159964254
no.biz.annonser.data,no.prat.ufo,1493,299,37,0.021082621082621083
no.hobby.diverse,no.it.os.os2,790,324,23,0.021081576535288724
no.alt.diskusjoner,no.slekt.programmer,1895,576,51,0.021074380165289255
no.audio,no.perl,1992,479,51,0.021074380165289255
no.alt.tegneserier,no.sources.wanted,779,142,19,0.02106430155210643
no.net,no.pressemeldinger.diskusjon,862,59,19,0.02106430155210643
no.musikk.klassisk,no.news.diverse,155,1446,33,0.021045918367346938
no.alkohol,no.slekt.programmer,880,576,30,0.021037868162692847
no.mac,no.marked.bolig,2036,537,53,0.021031746031746033
no.amiga,no.x,1520,228,36,0.02102803738317757
no.ai,no.biz.annonser,214,1973,45,0.02100840336134454
no.alt.amiga,no.tegnsett,93,150,5,0.02100840336134454
no.alt.config,no.eunet.drift,314,75,8,0.02099737532808399
no.linux,no.pressemeldinger,2396,328,56,0.020989505247376312
no.alt.amiga,no.uninett.katalog,93,53,3,0.02097902097902098
no.alt.radio-tv.irma-1000,no.sport.diverse,269,1094,28,0.020973782771535582
no.bolig,no.embnet,862,63,19,0.02097130242825607
no.bil,no.org.efn.diskusjon,1920,320,46,0.020966271649954422
no.irc,no.marked.diskusjon,1144,171,27,0.02096273291925466
no.alt.radio-tv.irma-1000,no.prat.narkotika,269,414,14,0.02092675635276532
no.prat.politikk,no.standard,1120,100,25,0.02092050209205021
no.norsk,no.pressemeldinger.diskusjon,1503,59,32,0.02091503267973856
no.biz.diskusjoner,no.general,326,5485,119,0.02090653548840478
no.nuug,no.slekt.programmer,108,576,14,0.020895522388059702
no.mail.diverse,no.org.nobug.diverse,657,76,15,0.020891364902506964
no.mac,no.slekt,2036,1336,69,0.02089009990917348
no.biz,no.c,55,727,16,0.020887728459530026
no.alt.katter,no.pc,453,5852,129,0.020887305699481867
no.alt.arkiv,no.norsk,160,1503,34,0.020871700429711478
no.media,no.speider,709,368,22,0.02085308056872038
no.alt.fan.de-lillos,no.nuug,88,108,4,0.020833333333333332
no.marked.bolig,no.standard,537,100,13,0.020833333333333332
no.biz.annonser.data,no.news.drift,1493,223,35,0.02082093991671624
no.prat.ufo,no.reiser,299,633,19,0.0208105147864184
no.alt.god.jul,no.spill.rollespill,443,342,16,0.02080624187256177
no.alt.config,no.audio,314,1992,47,0.02080566622399292
no.biz.annonser,no.student.samfund,1973,188,44,0.020784128483703354
no.speider,no.spill,368,2481,58,0.020781082049444642
no.embnet,no.slekt.programmer,63,576,13,0.020766773162939296
no.alt.radio-tv.irma-1000,no.bolig,269,862,23,0.02075812274368231
no.linux,no.student.nett,2396,358,56,0.020756115641215715
no.biz.annonser,no.typografi,1973,243,45,0.020727775218793182
no.elektronikk,no.typografi,1924,243,44,0.02072538860103627
no.elektronikk,no.lisp,1924,194,43,0.02072289156626506
no.alt.flame,no.test,1737,6244,162,0.0207187619900243
no.bibsys,no.it.os.os2,218,324,11,0.02071563088512241
no.bil,no.it.emacs,1920,248,44,0.02071563088512241
no.prat.ufo,no.typografi,299,243,11,0.02071563088512241
no.alt.tegneserier,no.nuug,779,108,18,0.020713463751438434
no.radio-tv,no.slekt.programmer,1987,576,52,0.020708880923934688
no.alt.arkiv,no.marked.jobb,160,1616,36,0.020689655172413793
no.bil,no.slekt,1920,1336,66,0.020689655172413793
no.folklore.generelt,no.nuug,40,108,3,0.020689655172413793
no.mail.drift,no.org.dnd,243,53,6,0.020689655172413793
no.org.dnd,no.spill.rollespill,53,342,8,0.020671834625323
no.spill.rollespill,no.uninett.katalog,342,53,8,0.020671834625323
no.news.diverse,no.uninett.drift,1446,85,31,0.020666666666666667
no.alkohol,no.nuug,880,108,20,0.02066115702479339
no.lisp,no.org.dnd,194,53,5,0.02066115702479339
no.alt.flame,no.marked.data,1737,7009,177,0.02065585249153927
no.reiser,no.spill,633,2481,63,0.02064896755162242
no.spill.sjakk,no.typografi,103,243,7,0.02064896755162242
no.jus,no.slekt.etterlysning,1415,958,48,0.02064516129032258
no.sources.wanted,no.sport.fotball,142,303,9,0.020642201834862386
no.medisin,no.tex,928,210,23,0.02062780269058296
no.jus,no.vr,1415,119,31,0.020625415834996674
no.eunet.drift,no.folklore.overtro,75,123,4,0.020618556701030927
no.folklore.generelt,no.pressemeldinger.diskusjon,40,59,2,0.020618556701030927
no.folklore.generelt,no.uninett.skole,40,455,10,0.020618556701030927
no.bibsys,no.ms-windows,218,2456,54,0.020610687022900764
no.marked.bolig,no.sykkel,537,999,31,0.020598006644518274
no.religion,no.sources.list,1359,78,29,0.020596590909090908
no.sport.volleyball,no.student.samfund,159,188,7,0.020588235294117647
no.bolig,no.pressemeldinger,862,328,24,0.02058319039451115
no.slekt,no.sport.diverse,1336,1094,49,0.020579588408231837
no.folklore.edb,no.marked.bolig,207,537,15,0.0205761316872428
no.kryptografi,no.radio-tv,245,1987,45,0.0205761316872428
no.prat.politikk,no.speider,1120,368,30,0.0205761316872428
no.bibsys,no.pressemeldinger,218,328,11,0.020560747663551402
no.amiga,no.vr,1520,119,33,0.02054794520547945
no.folklore.overtro,no.it.os.os2,123,324,9,0.02054794520547945
no.kryptografi,no.spill.sjakk,245,103,7,0.020527859237536656
no.elektronikk,no.prat.narkotika,1924,414,47,0.020515058926233086
no.mail.drift,no.musikk.klassisk,243,155,8,0.020512820512820513
no.prat.ufo,no.sport.diverse,299,1094,28,0.020512820512820513
no.c,no.vr,727,119,17,0.020506634499396863
no.musikk,no.typografi,2992,243,65,0.02050473186119874
no.alt.sjokolade,no.slekt.etterlysning,635,958,32,0.020499679692504803
no.bil,no.marked.diskusjon,1920,171,42,0.020497803806734993
no.linux,no.typografi,2396,243,53,0.020494972931167827
no.it.emacs,no.musikk.gitar,248,798,21,0.02048780487804878
no.general,no.lisp,5485,194,114,0.020485175202156335
no.marked.jobb,no.x,1616,228,37,0.020475926950747094
no.alt.katter,no.marked,453,6278,135,0.020466949666464524
no.skole.diverse,no.tex,538,210,15,0.020463847203274217
no.marked.diskusjon,no.x,171,228,8,0.020460358056265986
no.media,no.slekt,709,1336,41,0.020459081836327345
no.it.emacs,no.sykkel,248,999,25,0.020458265139116204
no.news.drift,no.slekt.programmer,223,576,16,0.020434227330779056
no.marked.bolig,no.unix,537,1161,34,0.020432692307692308
no.marked.diskusjon,no.medisin,171,928,22,0.02042711234911792
no.bil,no.perl,1920,479,48,0.020416843896214378
no.biz.diskusjoner,no.eunet.diverse,326,74,8,0.02040816326530612
no.biz.diskusjoner,no.it.os.os2,326,324,13,0.02040816326530612
no.ef,no.spill,319,2481,56,0.02040816326530612
no.kultur.fritid.friluftsliv,no.velkommen,95,55,3,0.02040816326530612
no.nuug,no.spill.rollespill,108,342,9,0.02040816326530612
no.spill.rollespill,no.student.nett,342,358,14,0.02040816326530612
no.kryptografi,no.ms-windows,245,2456,54,0.02040045334340763
no.alt.flame,no.prat.narkotika,1737,414,43,0.020398481973434534
no.alt.mat.drikke,no.uninett.drift,516,85,12,0.02037351443123939
no.org.isoc-no,no.stortinget,50,501,11,0.020370370370370372
no.havforskning,no.prat.ufo,202,299,10,0.020366598778004074
no.biz.diskusjoner,no.slekt.programmer,326,576,18,0.020361990950226245
no.irc,no.pressemeldinger.diskusjon,1144,59,24,0.020356234096692113
no.it.diverse,no.test,574,6244,136,0.020353187668362766
no.medisin,no.slekt.programmer,928,576,30,0.0203527815468114
no.ef,no.slekt,319,1336,33,0.020345252774352653
no.org.nobug.diverse,no.slekt.programmer,76,576,13,0.02034428794992175
no.alt.arkiv,no.sport.diverse,160,1094,25,0.02034174125305126
no.marked.diskusjon,no.prat.aksjer,171,381,11,0.02033271719038817
no.eunet.diverse,no.uninett.diverse,74,177,5,0.02032520325203252
no.sport.volleyball,no.tungregning,159,92,5,0.02032520325203252
no.net,no.tungregning,862,92,19,0.020320855614973262
no.alt.god.jul,no.tex,443,210,13,0.0203125
no.film,no.typografi,1867,243,42,0.020309477756286266
no.folklore.edb,no.ms-windows,207,2456,53,0.020306513409961684
no.alt.amiga,no.nuug,93,108,4,0.02030456852791878
no.slekt.etterlysning,no.vit.diverse,958,449,28,0.02030456852791878
no.audio,no.org.efn.diskusjon,1992,320,46,0.02030008826125331
no.medisin,no.x,928,228,23,0.02030008826125331
no.alt.pompel-og-pilt,no.pressemeldinger.diskusjon,293,59,7,0.020289855072463767
no.alt.pompel-og-pilt,no.tex,293,210,10,0.02028397565922921
no.mail.drift,no.pressemeldinger.diskusjon,243,59,6,0.02027027027027027
no.skole.diverse,no.speider,538,368,18,0.02027027027027027
no.norsk,no.nuug,1503,108,32,0.02026599113362888
no.bil,no.kryptografi,1920,245,43,0.020263901979264844
no.ef,no.marked.bolig,319,537,17,0.02026221692491061
no.amiga,no.typografi,1520,243,35,0.02025462962962963
no.alt.radio-tv.irma-1000,no.marked.bolig,269,537,16,0.020253164556962026
no.sykkel,no.tex,999,210,24,0.020253164556962026
no.eunet.drift,no.uninett.diverse,75,177,5,0.020242914979757085
no.folklore.edb,no.video,207,903,22,0.02022058823529412
no.org.nobug.diverse,no.perl,76,479,11,0.02022058823529412
no.audio,no.reiser,1992,633,52,0.020209871745044693
no.eunet.drift,no.x,75,228,6,0.020202020202020204
no.kjemi,no.marked,490,6278,134,0.020198974977389206
no.irc,no.vr,1144,119,25,0.020193861066235864
no.alt.config,no.eunet.hjelp,314,141,9,0.020179372197309416
no.ai,no.prat.seksualitet,214,848,21,0.020172910662824207
no.biz.annonser.data,no.uninett.diverse,1493,177,33,0.020158827122785584
no.alt.arkiv,no.video,160,903,21,0.02015355086372361
no.bolig,no.standard,862,100,19,0.02014846235418876
no.perl,no.sources.list,479,78,11,0.020146520146520148
no.marked.diskusjon,no.skole.diverse,171,538,14,0.02014388489208633
no.marked,no.psykologi,6278,458,133,0.02014235953354536
no.linux,no.marked.bil,2396,998,67,0.020138262699128343
no.kryptografi,no.pressemeldinger.diskusjon,245,59,6,0.020134228187919462
no.alt.config,no.video,314,903,24,0.020117351215423303
no.mail.diverse,no.uninett.katalog,657,53,14,0.020114942528735632
no.speider,no.spill.rollespill,368,342,14,0.020114942528735632
no.telepost,no.typografi,112,243,7,0.020114942528735632
no.alt.arkiv,no.bil,160,1920,41,0.020107896027464444
no.alt.irc-treff,no.vitser,237,2605,56,0.020100502512562814
no.it.emacs,no.mac,248,2036,45,0.02009825815096025
no.litteratur,no.nuug,1161,108,25,0.02009646302250804
no.kjemi,no.slekt.programmer,490,576,21,0.020095693779904306
no.audio,no.mail.drift,1992,243,44,0.020082154267457783
no.alt.sjokolade,no.prat.aksjer,635,381,20,0.020080321285140562
no.sources.wanted,no.telepost,142,112,5,0.020080321285140562
no.musikk.klassisk,no.uninett.skole,155,455,12,0.020066889632107024
no.bil,no.speider,1920,368,45,0.020062416406598307
no.alt.diskusjoner,no.alt.fan.de-lillos,1895,88,39,0.020061728395061727
no.sport.diverse,no.x,1094,228,26,0.020061728395061727
no.it.diverse,no.spill.rollespill,574,342,18,0.0200445434298441
no.biz.annonser,no.slekt,1973,1336,65,0.020036991368680642
no.hobby.diverse,no.prat.aksjer,790,381,23,0.02003484320557491
no.alt.god.jul,no.marked,443,6278,132,0.02003338898163606
no.ms-windows,no.typografi,2456,243,53,0.0200302343159486
no.mac,no.student.nett,2036,358,47,0.020025564550489986
no.alt.diskusjoner,no.slekt.etterlysning,1895,958,56,0.020021451555237754
no.medisin,no.sources.wanted,928,142,21,0.02001906577693041
no.alt.radio-tv.irma-1000,no.musikk,269,2992,64,0.020018767594619957
no.alt.fan.de-lillos,no.alt.mat,88,983,21,0.02
no.alt.fan.de-lillos,no.bibsys,88,218,6,0.02
no.slekt,no.stortinget,1336,501,36,0.019988895058300944
no.general,no.marked.bolig,5485,537,118,0.019986449864498646
no.test,no.video,6244,903,140,0.01998001998001998
no.alt.radio-tv.irma-1000,no.unix,269,1161,28,0.019971469329529243
no.marked.bolig,no.org.nobug.diverse,537,76,12,0.019966722129783693
no.biz.annonser.data,no.lisp,1493,194,33,0.01995163240628779
no.kjemi,no.pressemeldinger,490,328,16,0.0199501246882793
no.ai,no.biz.nettilbydere,214,656,17,0.01992966002344666
no.alt.mat.drikke,no.sport.fotball,516,303,16,0.019925280199252802
no.mail.drift,no.slekt.programmer,243,576,16,0.019925280199252802
no.marked,no.perl,6278,479,132,0.019924528301886794
no.alt.katter,no.pressemeldinger.diskusjon,453,59,10,0.0199203187250996
no.marked.diskusjon,no.uninett.drift,171,85,5,0.0199203187250996
no.it.os.os2,no.unix,324,1161,29,0.019917582417582416
no.elektronikk,no.x,1924,228,42,0.01990521327014218
no.prat.seksualitet,no.x,848,228,21,0.01990521327014218
no.amiga,no.marked.diskusjon,1520,171,33,0.019903498190591073
no.marked.bolig,no.religion,537,1359,37,0.019903173749327596
no.alt.irc-treff,no.musikk,237,2992,63,0.019898926089703096
no.norsk,no.slekt.etterlysning,1503,958,48,0.01989225031081641
no.alt.sjokolade,no.uninett.hjelp,635,83,14,0.019886363636363636
no.ef,no.folklore.generelt,319,40,7,0.019886363636363636
no.kryptografi,no.slekt.programmer,245,576,16,0.01987577639751553
no.havforskning,no.prat.narkotika,202,414,12,0.019867549668874173
no.ms-windows,no.speider,2456,368,55,0.01986276634163958
no.alt.diskusjoner,no.nuug,1895,108,39,0.01985743380855397
no.alt.irc-treff,no.pressemeldinger,237,328,11,0.019855595667870037
no.slekt.programmer,no.tungregning,576,92,13,0.01984732824427481
no.medisin,no.standard,928,100,20,0.01984126984126984
no.biz.annonser.data,no.student.nett,1493,358,36,0.019834710743801654
no.news.drift,no.vitser,223,2605,55,0.01983411467724486
no.folklore.generelt,no.org.efn.diskusjon,40,320,7,0.019830028328611898
no.kultur.fritid.friluftsliv,no.speider,95,368,9,0.019823788546255508
no.alt.mat.drikke,no.org.isoc-no,516,50,11,0.01981981981981982
no.musikk,no.sport.fotball,2992,303,64,0.019808108944599195
no.religion,no.slekt.etterlysning,1359,958,45,0.019806338028169015
no.alt.radio-tv.irma-1000,no.folklore.generelt,269,40,6,0.019801980198019802
no.alkohol,no.slekt,880,1336,43,0.019788311090658078
no.org.isoc-no,no.prat.narkotika,50,414,9,0.01978021978021978
no.it.os.os2,no.net,324,862,23,0.019776440240756664
no.ai,no.www,214,3396,70,0.01977401129943503
no.alt.mat,no.standard,983,100,21,0.01977401129943503
no.bolig,no.vr,862,119,19,0.01975051975051975
no.it.os.os2,no.mail.diverse,324,657,19,0.01975051975051975
no.alt.radio-tv.irma-1000,no.prat.ufo,269,299,11,0.019748653500897665
no.student.nett,no.tex,358,210,11,0.019748653500897665
no.alt.pompel-og-pilt,no.marked.bil,293,998,25,0.019747235387045814
no.alt.arkiv,no.biz.annonser.data,160,1493,32,0.01974090067859346
no.folklore.edb,no.spill.sjakk,207,103,6,0.019736842105263157
no.folklore.overtro,no.spill.rollespill,123,342,9,0.019736842105263157
no.irc,no.sport.fotball,1144,303,28,0.019732205778717406
no.marked.bolig,no.spill.rollespill,537,342,17,0.019721577726218097
no.alt.amiga,no.alt.radio-tv.irma-1000,93,269,7,0.01971830985915493
no.embnet,no.prat.ufo,63,299,7,0.01971830985915493
no.lisp,no.marked.jobb,194,1616,35,0.01971830985915493
no.havforskning,no.it.diverse,202,574,15,0.01971090670170828
no.biz.annonser.data,no.org.efn.diskusjon,1493,320,35,0.01968503937007874
no.musikk.klassisk,no.norsk,155,1503,32,0.01968019680196802
no.alt.irc-treff,no.video,237,903,22,0.01967799642218247
no.kryptografi,no.sykkel,245,999,24,0.019672131147540985
no.it.diverse,no.standard,574,100,13,0.019667170953101363
no.biz.nettilbydere,no.prat.aksjer,656,381,20,0.01966568338249754
no.stortinget,no.test,501,6244,130,0.019652305366591082
no.musikk.gitar,no.student.samfund,798,188,19,0.01964839710444674
no.litteratur,no.uninett.drift,1161,85,24,0.019639934533551555
no.student.samfund,no.video,188,903,21,0.019626168224299065
no.org.dnd,no.spill.sjakk,53,103,3,0.0196078431372549
no.ai,no.alt.mat,214,983,23,0.019591141396933562
no.marked.jobb,no.prat.narkotika,1616,414,39,0.019588146659969864
no.irc,no.tex,1144,210,26,0.01957831325301205
no.mail.diverse,no.slekt.etterlysning,657,958,31,0.019570707070707072
no.slekt,no.tele,1336,1842,61,0.019570099454603786
no.alt.god.jul,no.sources.list,443,78,10,0.019569471624266144
no.hobby.diverse,no.test,790,6244,135,0.019568053341063922
no.marked.bil,no.norsk,998,1503,48,0.01956787607011822
no.irc,no.slekt.programmer,1144,576,33,0.01956135151155898
no.radio-tv,no.tegnsett,1987,150,41,0.019561068702290078
no.alt.config,no.spill.sjakk,314,103,8,0.019559902200488997
no.pc,no.psykologi,5852,458,121,0.019550815963806752
